YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 03 30 02 167  8.7  9.9  1.85 11.43  5.80 999 1019.2   1.7   3.4  -1.1 99.0 99.00
2003 03 30 03 163  9.4 12.0  1.88 12.12  6.01 999 1018.1   1.6   3.3  -0.5 99.0 99.00
2003 03 30 04 156 10.2 11.8  2.12 12.12  6.04 999 1017.0   1.3   3.3  -0.4 99.0 99.00
2003 03 30 05 151 10.5 12.4  2.02 12.12  6.01 999 1015.8   1.5   3.2  -0.2 99.0 99.00
2003 03 30 06 146 11.2 12.9  2.10 11.43  5.97 999 1014.7   1.5   3.2  -0.1 99.0 99.00
2003 03 30 07 158 11.2 13.5  2.01 11.43  5.95 999 1013.9   1.8   3.3   0.0 99.0 99.00
2003 03 30 08 170 11.0 12.7  2.06 12.12  5.81 999 1013.0   2.1   3.3   0.3 99.0 99.00
2003 03 30 09 196  8.5 10.3  2.41 13.79  6.23 999 1012.7   2.8   3.3   1.2 99.0 99.00
2003 03 30 10 241  8.6 10.0  2.45 12.90  6.33 999 1012.3   3.0   3.2   1.5 99.0 99.00
2003 03 30 11 252  8.6 10.0  2.53 11.43  6.19 999 1012.7   2.8   3.2   1.2 99.0 99.00
2003 03 30 12 264  8.9 10.3  2.77  7.69  6.34 999 1013.0   2.5   3.2   0.6 99.0 99.00
2003 03 30 13 265  9.2 11.3  2.74 10.81  6.46 999 1013.4   2.3   3.2   0.0 99.0 99.00
2003 03 30 14 272  6.8  7.7  2.74 10.00  6.75 999 1013.7   2.3   3.2  -0.3 99.0 99.00
2003 03 30 15 243  6.4  7.5  2.57 10.81  6.97 999 1013.5   2.9   3.1   0.3 99.0 99.00
2003 03 30 16 241  7.0  8.1  2.36 10.00  6.90 999 1013.4   3.0   3.1   0.0 99.0 99.00
2003 03 30 17 235  5.3  6.1  2.50 10.00  6.87 999 1013.8   3.0   3.1   0.0 99.0 99.00
2003 03 30 18 215  4.9  6.0  2.55 10.00  7.15 999 1014.4   3.1   3.1   0.3 99.0 99.00
2003 03 30 19 179  5.9  6.6  2.48 10.00  7.37 999 1014.2   3.0   3.1   0.7 99.0 99.00
2003 03 30 20 172  6.6  7.5  2.29  9.09  6.97 999 1014.2   2.9   3.1   0.8 99.0 99.00
2003 03 30 21 169  8.3  9.5  2.33  9.09  6.89 999 1014.7   2.8   3.1   0.7 99.0 99.00
2003 03 30 22 166  7.9  9.0  2.24  9.09  6.58 999 1014.1   2.9   3.2   0.7 99.0 99.00
2003 03 30 23 162  8.9 10.2  2.15  9.09  6.36 999 1013.7   3.1   3.2   1.2 99.0 99.00
2003 03 31 00 167  9.5 11.2  2.06 11.43  6.25 999 1013.0   3.0   3.2   1.5 99.0 99.00
2003 03 31 01 171  9.9 12.4  2.27  7.69  6.14 999 1012.3   3.2   3.2   1.6 99.0 99.00
2003 03 31 02 171 11.0 12.7  2.16  9.09  5.74 999 1012.0   3.4   3.1   1.8 99.0 99.00
2003 03 31 03 167 11.3 13.4  2.19 12.12  5.78 999 1011.0   3.5   3.2   2.1 99.0 99.00
2003 03 31 04 165 12.2 14.1  2.16  8.33  5.58 999 1009.9   3.7   3.2   2.3 99.0 99.00
2003 03 31 05 175 12.7 14.9  2.20 12.12  5.70 999 1009.4   3.8   3.2   2.3 99.0 99.00
2003 03 31 06 177 14.6 17.7  2.50 10.00  5.55 999 1008.7   3.9   3.2   2.3 99.0 99.00
2003 03 31 07 186 15.0 18.4  2.53  5.88  5.47 999 1008.3   4.0   3.2   2.5 99.0 99.00
2003 03 31 08 196 15.4 18.0  2.87  7.14  5.73 999 1008.2   4.2   3.2   2.5 99.0 99.00
2003 03 31 09 204 15.1 17.8  3.27  7.69  5.77 999 1008.6   4.2   3.2   2.5 99.0 99.00
2003 03 31 10 219 13.6 16.0  3.69  7.69  6.00 999 1009.4   4.1   3.2   2.2 99.0 99.00
2003 03 31 11 218 11.9 14.1  3.52  7.69  5.86 999 1010.3   3.8   3.2   1.1 99.0 99.00
2003 03 31 12 230 13.5 16.2  3.55  9.09  6.16 999 1011.1   3.8   3.2   0.2 99.0 99.00
2003 03 31 13 223 12.4 14.7  3.53  9.09  6.62 999 1011.8   3.8   3.2   0.2 99.0 99.00
2003 03 31 14 218 12.0 14.4  3.63  9.09  6.63 999 1012.2   3.6   3.2   0.0 99.0 99.00
2003 03 31 15 211 12.2 14.5  3.18 10.00  6.40 999 1012.3   3.5   3.2   0.0 99.0 99.00
2003 03 31 16 210 12.9 15.1  3.33 10.00  6.37 999 1012.6   3.5   3.1   0.0 99.0 99.00
2003 03 31 17 214 13.6 17.7  3.10 10.00  6.19 999 1013.2   3.5   3.0   0.0 99.0 99.00
2003 03 31 18 218 13.6 16.2  3.45  9.09  6.40 999 1014.0   3.5   2.9   0.0 99.0 99.00
2003 03 31 19 216 13.8 15.8  3.24 10.00  6.48 999 1014.6   3.4   2.4   0.1 99.0 99.00
2003 03 31 20 221 12.3 14.5  3.42 10.00  6.31 999 1015.3   3.4   2.1   0.3 99.0 99.00
2003 03 31 21 225 12.5 15.0  3.23 10.81  6.20 999 1015.9   3.6   2.4   0.3 99.0 99.00
2003 03 31 22 222 12.2 15.3  3.11 10.81  6.10 999 1016.8   3.5   2.3   0.2 99.0 99.00
2003 03 31 23 215 11.0 13.0  3.26 10.00  6.51 999 1017.4   3.4   2.4   0.2 99.0 99.00
2003 04 01 00 213 11.5 13.4  3.39  9.09  6.75 999 1017.4   3.4   2.4   0.4 99.0 99.00
2003 04 01 01 206 11.4 13.0  3.39 10.81  6.92 999 1017.8   3.3   2.3   0.6 99.0 99.00
2003 04 01 02 207 10.4 12.4  3.61 14.81  7.51 999 1018.0   3.2   2.1   0.4 99.0 99.00
2003 04 01 03 212  9.6 11.8  3.56 14.81  7.58 999 1018.1   3.2   2.2   0.5 99.0 99.00
2003 04 01 04 204  9.0 10.7  3.63 14.81  7.91 999 1018.2   3.2   2.1   0.2 99.0 99.00
2003 04 01 05 205  8.1  9.4  3.61 14.81  8.26 999 1018.2   3.1   2.0   0.5 99.0 99.00
2003 04 01 06 198  8.1  9.7  3.70 14.81  8.30 999 1018.2   3.1   2.1   0.4 99.0 99.00
2003 04 01 07 197  7.9  9.1  3.42 14.81  8.32 999 1018.7   3.0   2.1   0.6 99.0 99.00
2003 04 01 08 198  8.2  9.9  3.60 14.81  8.69 999 1018.9   3.0   2.2   0.7 99.0 99.00
2003 04 01 09 199  8.3  9.5  3.64 13.79  8.75 999 1018.7   2.9   2.1   0.7 99.0 99.00
2003 04 01 10 200  8.2  9.6  3.40 14.81  8.38 999 1018.5   2.9   2.1   0.6 99.0 99.00
2003 04 01 11 201  7.3  8.6  3.70 13.79  8.96 999 1018.5   2.9   2.0   0.7 99.0 99.00
2003 04 01 12 207  7.4  9.2  3.62 13.79  8.67 999 1018.3   2.7   1.9   0.7 99.0 99.00
2003 04 01 13 201  7.0  8.0  3.58 13.79  8.73 999 1018.1   2.6   2.0   0.4 99.0 99.00
2003 04 01 14 211  6.7  7.8  3.73 12.90  8.63 999 1017.7   2.6   2.0   0.3 99.0 99.00
2003 04 01 15 220  8.1  9.2  3.62 13.79  8.67 999 1017.8   2.6   1.9  -0.3 99.0 99.00
2003 04 01 16 213  6.8  8.0  3.49 11.43  8.44 999 1017.8   2.5   2.9   0.0 99.0 99.00
2003 04 01 17 216  7.7  8.8  3.61 12.90  8.44 999 1017.8   2.6   2.7   0.0 99.0 99.00
2003 04 01 18 234  8.4  9.5  3.34 12.90  8.17 999 1017.8   2.6   2.7  -0.6 99.0 99.00
2003 04 01 19 231  7.3  8.9  3.26 12.90  8.26 999 1018.0   2.6   2.7  -1.1 99.0 99.00
2003 04 01 20 224  8.4  9.8  3.08 12.90  7.83 999 1018.1   2.7   2.7  -0.7 99.0 99.00
2003 04 01 21 223  9.1 10.7  3.09 12.90  8.38 999 1018.0   2.7   2.7  -0.6 99.0 99.00
2003 04 01 22 213  9.0 11.4  2.89 12.90  7.72 999 1018.0   2.9   2.8  -0.3 99.0 99.00
2003 04 01 23 239 11.3 13.6  2.80 12.12  7.50 999 1017.8   1.9   2.8  -0.6 99.0 99.00
2003 04 02 00 236 10.7 13.1  2.70 12.12  6.98 999 1017.7   2.9   2.8  -0.4 99.0 99.00
2003 04 02 01 237 10.6 12.5  2.71 12.90  6.80 999 1017.9   2.9   2.8  -0.6 99.0 99.00
2003 04 02 02 229 10.2 12.5  2.74 12.90  6.38 999 1017.8   2.9   2.8   0.0 99.0 99.00
2003 04 02 03 215  9.9 12.1  2.87 12.12  6.65 999 1017.6   3.3   2.7   0.4 99.0 99.00
2003 04 02 04 217 11.2 13.6  2.88 12.12  6.72 999 1017.4   3.2   2.5   0.0 99.0 99.00
2003 04 02 05 217 12.0 14.9  2.94 12.90  6.43 999 1017.4   3.1   2.5   0.2 99.0 99.00
2003 04 02 06 241 10.4 11.5  2.96 12.12  6.59 999 1017.8   2.2   2.5  -0.7 99.0 99.00
2003 04 02 07 260 11.1 13.6  2.85 12.90  6.41 999 1018.4   1.8   2.5  -1.0 99.0 99.00
2003 04 02 08 247 10.6 12.4  2.94 12.12  6.30 999 1019.1   2.6   2.5  -1.1 99.0 99.00
2003 04 02 09 258 11.7 14.0  2.86 12.90  6.32 999 1019.9   2.4   2.5  -1.8 99.0 99.00
2003 04 02 10 255 11.2 13.7  2.92 12.12  6.44 999 1020.5   2.4   2.4  -1.7 99.0 99.00
2003 04 02 11 255 10.4 12.0  3.00 12.12  6.43 999 1020.9   2.4   2.4  -1.4 99.0 99.00
2003 04 02 12 258 10.1 12.2  2.66 12.12  6.24 999 1021.3   2.4   2.3  -1.7 99.0 99.00
2003 04 02 13 269 10.2 11.9  2.77 11.43  6.22 999 1021.7   2.1   2.3  -1.8 99.0 99.00
2003 04 02 14 272  8.5 10.1  2.78 12.12  6.55 999 1021.8   2.1   2.3  -2.0 99.0 99.00
2003 04 02 15 255  7.2  8.6  2.79 12.12  6.70 999 1021.9   2.2   2.3  -1.5 99.0 99.00
2003 04 02 16 249  6.3  7.4  2.71 12.12  6.77 999 1021.9   2.4   2.3  -1.0 99.0 99.00
2003 04 02 17 230  6.1  7.0  2.67 12.12  6.90 999 1021.9   2.4   2.4  -1.4 99.0 99.00
2003 04 02 18 214  5.5  6.8  2.44 10.81  6.63 999 1022.0   2.4   2.4  -1.2 99.0 99.00
2003 04 02 19 201  4.6  5.6  2.64 11.43  7.02 999 1021.7   2.5   2.4  -1.1 99.0 99.00
2003 04 02 20 177  5.4  6.2  2.54 11.43  7.12 999 1021.5   2.7   2.4  -0.8 99.0 99.00
2003 04 02 21 150  6.3  7.6  2.35 11.43  7.10 999 1021.0   2.8   2.5  -0.5 99.0 99.00
2003 04 02 22 141  8.0  9.2  2.22 11.43  7.02 999 1020.2   2.8   2.4  -0.1 99.0 99.00
2003 04 02 23 133  8.4 10.6  2.36 11.43  7.29 999 1019.5   2.9   2.4   0.0 99.0 99.00
2003 04 03 00 128 10.9 12.4  2.33 10.81  7.09 999 1018.3   2.9   2.5  -0.4 99.0 99.00
2003 04 03 01 125 11.9 13.7  2.08 10.00  6.64 999 1016.9   2.9   2.5   0.1 99.0 99.00
2003 04 03 02 124 13.0 15.5  2.13 10.81  6.42 999 1015.5   2.9   2.4   0.2 99.0 99.00
2003 04 03 03 128 13.2 15.8  2.32 11.43  5.95 999 1014.1   3.0   2.3   0.8 99.0 99.00
2003 04 03 04 123 13.0 16.2  2.46 11.43  5.99 999 1012.4   3.0   2.2   0.8 99.0 99.00
2003 04 03 05 128 14.5 16.2  2.33 11.43  5.95 999 1010.9   2.8   2.3   0.9 99.0 99.00
2003 04 03 06 132 13.5 16.2  2.50  6.67  6.01 999 1009.3   3.0   2.7   1.3 99.0 99.00
2003 04 03 07 137 14.2 17.6  2.79  7.14  6.07 999 1008.0   3.4   2.7   1.6 99.0 99.00
2003 04 03 08 137 15.0 17.3  3.32  7.14  6.29 999 1006.9   3.0   2.6   1.3 99.0 99.00
2003 04 03 09 139 14.5 18.8  3.37  7.69  6.56 999 1005.5   2.7   2.5   1.0 99.0 99.00
2003 04 03 10 142 14.1 17.0  3.58  8.33  6.61 999 1004.3   2.2   2.4   0.6 99.0 99.00
2003 04 03 11 146 13.3 15.3  3.78  8.33  6.83 999 1003.4   1.8   2.2   0.4 99.0 99.00
2003 04 03 12 151 11.5 13.2  3.37  8.33  6.75 999 1002.5   2.3   2.0   0.8 99.0 99.00
2003 04 03 13 169  7.9  9.7  3.27  8.33  6.94 999 1001.6   3.0   2.0   1.5 99.0 99.00
2003 04 03 14 180  7.8  9.4  3.44 10.00  7.18 999 1001.1   3.1   1.9   1.1 99.0 99.00
2003 04 03 15 180  9.2 11.1  3.71  8.33  7.36 999 1000.8   3.0   1.9   0.9 99.0 99.00
2003 04 03 16 174  9.3 11.0  3.15 10.00  7.37 999 1000.5   3.0   2.0   0.1 99.0 99.00
2003 04 03 17 175 10.3 12.4  3.44 10.00  7.35 999 1000.2   2.8   2.1   0.0 99.0 99.00
2003 04 03 18 175  9.7 11.5  3.11  9.09  7.01 999 1000.1   2.8   2.2  -0.5 99.0 99.00
2003 04 03 19 172 11.4 13.6  3.15 10.00  7.11 999  999.9   2.8   2.2  -0.6 99.0 99.00
2003 04 03 20 165 11.0 14.3  3.05 10.00  6.97 999  999.5   2.8   2.3  -0.5 99.0 99.00
2003 04 03 21 166 11.7 14.3  3.15  8.33  6.89 999  999.2   2.7   2.4  -0.3 99.0 99.00
2003 04 03 22 177 11.2 13.3  3.10  9.09  6.63 999  998.9   2.8   2.5  -0.3 99.0 99.00
2003 04 03 23 172 11.5 13.3  3.18  9.09  6.58 999  998.7   2.5   2.4   0.0 99.0 99.00
2003 04 04 00 173 11.6 13.6  3.14  8.33  6.41 999  998.3   2.4   2.1   0.1 99.0 99.00
2003 04 04 01 181 11.4 13.4  3.22  8.33  6.82 999  998.1   2.5   2.0   0.3 99.0 99.00
2003 04 04 02 181 10.9 13.3  3.48  9.09  7.11 999  997.6   2.3   2.1   0.4 99.0 99.00
2003 04 04 03 188 10.9 13.6  4.20 13.79  7.97 999  997.3   2.6   2.3   0.4 99.0 99.00
2003 04 04 04 187 11.3 14.2  5.33 13.79  9.31 999  997.0   2.7   2.4   0.3 99.0 99.00
2003 04 04 05 183 11.9 14.5  5.51 14.81  9.52 999  997.1   2.7   2.5   0.2 99.0 99.00
2003 04 04 06 182 12.2 14.7  5.33 16.00  9.33 999  996.9   2.6   2.6   0.2 99.0 99.00
2003 04 04 07 195 14.3 17.2  5.35 12.12  9.20 999  997.1   2.5   2.6   0.3 99.0 99.00
2003 04 04 08 197 13.4 17.2  5.27 16.00  9.30 999  997.2   2.6   2.6   0.3 99.0 99.00
2003 04 04 09 206 13.9 17.3  5.51 16.00  9.20 999  997.5   2.7   2.6   0.3 99.0 99.00
2003 04 04 10 205 13.6 16.7  5.63 14.81  9.14 999  997.8   2.5   2.6   0.1 99.0 99.00
2003 04 04 11 206 13.8 16.5  5.63 12.90  9.19 999  998.0   2.6   2.6   0.0 99.0 99.00
2003 04 04 12 206 13.2 15.7  5.95 14.81  9.08 999  998.3   2.6   2.6   0.0 99.0 99.00
2003 04 04 13 206 13.9 17.4  5.90 14.81  9.13 999  998.4   2.6   2.6  -0.2 99.0 99.00
2003 04 04 14 205 12.4 15.1  5.60 13.79  9.02 999  998.5   2.4   2.6   0.0 99.0 99.00
2003 04 04 15 206 13.2 15.2  5.53 14.81  8.69 999  998.8   2.3   2.6  -0.2 99.0 99.00
2003 04 04 16 202 13.4 16.6  5.78 13.79  9.23 999  998.9   2.1   2.6  -0.1 99.0 99.00
2003 04 04 17 207 12.0 14.3  5.42 13.79  8.99 999  998.9   2.3   2.6  -0.2 99.0 99.00
2003 04 04 18 205 12.1 14.7  5.60 14.81  9.27 999  999.1   2.3   2.5  -0.1 99.0 99.00
2003 04 04 19 206 11.8 14.4  5.42 12.90  9.21 999  999.3   2.5   2.5  -0.5 99.0 99.00
2003 04 04 20 203 11.5 13.8  5.39 12.90  9.16 999  999.5   2.6   2.5  -0.5 99.0 99.00
2003 04 04 21 202 11.2 14.1  5.23 13.79  9.25 999  999.6   2.3   2.5  -0.4 99.0 99.00
2003 04 04 22 200 12.7 16.2  4.86 12.90  8.98 999  999.7   2.0   2.4   0.3 99.0 99.00
2003 04 04 23 200 10.6 12.7  4.45 12.12  8.43 999  999.5   1.9   2.5   0.2 99.0 99.00
2003 04 05 00 202 11.1 12.9  4.26 12.12  8.46 999  999.5   2.1   2.5   0.0 99.0 99.00
2003 04 05 01 200 12.6 14.7  4.41 12.12  8.63 999  999.5   1.9   2.5  -0.2 99.0 99.00
2003 04 05 02 209 10.4 11.7  4.40 12.12  8.51 999  999.0   1.8   2.6  -0.7 99.0 99.00
2003 04 05 03 198  9.6 11.4 99.00 99.00 99.00 999  998.6   2.6   2.6  -0.8 99.0 99.00
2003 04 05 04 201 10.6 13.4 99.00 99.00 99.00 999  998.4   1.4   2.6  -1.1 99.0 99.00
2003 04 05 05 200  7.5  8.8  3.91 12.12  8.12 999  998.1   2.0   2.6  -0.6 99.0 99.00
2003 04 05 06 198  8.3 10.0  3.84 12.90  8.10 999  997.9   2.1   2.6  -1.3 99.0 99.00
2003 04 05 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 04 05 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 04 05 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 04 05 10 175  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 04 05 11 185  6.5  7.8 99.00 99.00 99.00 999  997.8   1.9   2.6  -2.0 99.0 99.00
2003 04 05 12 190  6.6  7.7 99.00 99.00 99.00 999  997.7   1.7   2.6  -1.3 99.0 99.00
2003 04 05 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 04 05 14 174  7.6  9.3  2.51 11.43  7.73 999  997.8   1.6   2.6  -1.1 99.0 99.00
2003 04 05 15 193  6.5  8.0  2.54 11.43  7.59 999  997.5   1.6   2.5  -0.8 99.0 99.00
2003 04 05 16 182  4.2  4.9  2.60 11.43  7.61 999  997.5   2.0   2.6  -2.0 99.0 99.00
2003 04 05 17 176  5.4  6.2  2.43 11.43  7.42 999  997.8   1.5   2.6  -1.1 99.0 99.00
2003 04 05 18 150  4.8  5.6  2.53 10.00  7.54 999  998.1   0.8   2.6  -0.8 99.0 99.00
2003 04 05 19 175  2.8  3.6  2.45 10.81  7.39 999  998.4   0.6   2.6  -0.6 99.0 99.00
2003 04 05 20 168  2.0  3.0  2.30 10.81  7.36 999  998.9   1.1   2.6   0.0 99.0 99.00
2003 04 05 21  93  1.5  2.5  2.51 10.00  7.63 999  999.7   1.3   2.6   0.0 99.0 99.00
2003 04 05 22 127  2.0  2.5  2.44 10.00  7.61 999 1000.4   1.8   2.7   0.2 99.0 99.00
2003 04 05 23 109  1.9  2.7  2.41 11.43  7.90 999 1001.0   2.5   2.8   0.2 99.0 99.00
2003 04 06 00  87  0.8  1.4  2.23 10.00  7.55 999 1001.9   3.3   3.1   0.4 99.0 99.00
2003 04 06 01  44  1.1  2.0  2.47  9.09  7.70 999 1002.8   2.8   3.2  -0.6 99.0 99.00
2003 04 06 02 338  1.3  2.2  2.57 10.00  8.02 999 1003.6   2.9   3.4  -0.8 99.0 99.00
2003 04 06 03   9  2.2  3.4  2.71 10.00  8.17 999 1004.4   3.0   3.2  -1.8 99.0 99.00
2003 04 06 04 311  1.6  2.3  2.83 10.81  8.51 999 1005.4   2.5   2.9  -1.6 99.0 99.00
2003 04 06 05 282  5.1  6.8  2.86 10.00  8.16 999 1006.4   2.2   3.2  -0.3 99.0 99.00
2003 04 06 06 280  4.3  5.9  2.79 10.00  8.28 999 1007.5   1.3   3.2  -0.5 99.0 99.00
2003 04 06 07 329  4.9  5.8  2.75 10.81  8.19 999 1008.5   0.9   3.1  -0.8 99.0 99.00
2003 04 06 08 283  1.8  2.6  2.60 10.81  8.06 999 1009.3   1.3   3.0  -0.4 99.0 99.00
2003 04 06 09 310  5.4  6.2  2.74 10.00  8.32 999 1010.1   2.3   3.1  -0.4 99.0 99.00
2003 04 06 10 309  4.2  4.9  2.66 10.00  7.75 999 1010.9   1.3   3.1  -0.5 99.0 99.00
2003 04 06 11 302  4.1  4.8  2.88 11.43  8.33 999 1011.6   2.0   3.1  -0.4 99.0 99.00
2003 04 06 12 323  5.7  6.8  2.74 10.00  8.46 999 1012.1   2.6   3.1  -0.4 99.0 99.00
2003 04 06 13 317  7.7  8.8  2.64 10.81  7.97 999 1012.9   2.2   3.1   0.0 99.0 99.00
2003 04 06 14 325  7.5  8.4  2.74 10.00  7.68 999 1013.8   2.5   3.1  -1.2 99.0 99.00
2003 04 06 15 307  8.4 10.6  2.39 10.00  7.18 999 1014.8   2.1   3.0  -0.5 99.0 99.00
2003 04 06 16 311  7.5  8.6  2.44 10.81  7.17 999 1015.4   2.5   3.0  -0.3 99.0 99.00
2003 04 06 17 343  6.7  7.6  2.37 10.00  6.98 999 1016.1   2.7   3.0  -0.6 99.0 99.00
2003 04 06 18 334  6.2  7.5  2.05 10.81  6.50 999 1017.1   2.8   3.0  -0.2 99.0 99.00
2003 04 06 19 342  6.1  7.5  2.24 10.00  6.76 999 1017.8   3.1   3.0  -0.6 99.0 99.00
2003 04 06 20 316  6.3  7.9  2.31 10.00  6.91 999 1018.6   2.8   3.0   0.4 99.0 99.00
2003 04 06 21 332  5.8  6.7  2.18 10.00  6.72 999 1018.9   3.3   3.0   0.5 99.0 99.00
2003 04 06 22 325  5.9  6.9  2.02  9.09  6.52 999 1019.5   3.3   3.1   0.3 99.0 99.00
2003 04 06 23 347  5.7  6.5  2.22  9.09  6.67 999 1019.9   2.9   3.2   0.1 99.0 99.00
2003 04 07 00 340  5.3  6.1  2.13  9.09  6.58 999 1020.0   2.9   3.2  -0.4 99.0 99.00
2003 04 07 01 312  4.6  5.3  2.12  9.09  6.71 999 1020.8   2.7   3.2   0.1 99.0 99.00
2003 04 07 02 339  4.9  6.0  2.27  9.09  6.69 999 1020.5   1.9   3.3  -0.1 99.0 99.00
2003 04 07 03 341  4.5  5.3  2.01  9.09  6.33 999 1020.1   2.6   3.3   0.0 99.0 99.00
2003 04 07 04 354  3.6  4.2  1.76  9.09  6.17 999 1019.8   2.9   3.3  -0.2 99.0 99.00
2003 04 07 05  62  1.3  1.8  1.96  8.33  6.50 999 1019.8   2.3   3.3  -0.4 99.0 99.00
2003 04 07 06 137  1.8  2.4  1.83  9.09  6.35 999 1019.7   2.2   3.2  -0.4 99.0 99.00
2003 04 07 07 147  1.3  1.8  1.80  8.33  6.34 999 1019.8   2.1   3.2  -0.2 99.0 99.00
2003 04 07 08  87  3.5  4.4  1.70  8.33  6.49 999 1019.1   2.3   3.2  -0.6 99.0 99.00
2003 04 07 09 109  4.2  4.9  1.66 10.00  6.59 999 1018.5   2.3   3.2  -1.2 99.0 99.00
2003 04 07 10 111  6.1  7.3  1.53  8.33  6.35 999 1017.9   2.1   3.2  -0.7 99.0 99.00
2003 04 07 11 122  6.4  7.7  1.49  9.09  6.63 999 1017.3   2.1   3.2  -1.7 99.0 99.00
2003 04 07 12 110  7.0  8.5  1.56  9.09  6.60 999 1016.2   2.0   3.1  -2.8 99.0 99.00
2003 04 07 13 108  8.5  9.9  1.39  8.33  6.26 999 1015.2   1.9   3.2  -2.7 99.0 99.00
2003 04 07 14 119  8.9 10.3  1.40  8.33  6.23 999 1014.2   1.8   3.2  -2.3 99.0 99.00
2003 04 07 15 117  9.0 10.3  1.41  8.33  5.89 999 1013.1   1.9   3.1  -2.9 99.0 99.00
2003 04 07 16 127  9.8 12.1  1.31  9.09  5.61 999 1011.9   1.9   3.0  -2.6 99.0 99.00
2003 04 07 17 129 10.7 12.5  1.40  7.14  5.52 999 1009.7   1.8   3.1  -2.0 99.0 99.00
2003 04 07 18 119 11.2 13.2  1.42  8.33  5.12 999 1007.9   1.6   3.1  -0.7 99.0 99.00
2003 04 07 19 121 13.5 16.5  1.67  8.33  5.17 999 1006.8   2.0   3.1  -1.5 99.0 99.00
2003 04 07 20 120 13.8 16.2  1.92  5.56  5.18 999 1006.1   2.0   3.1  -1.9 99.0 99.00
2003 04 07 21 116 13.8 16.6  2.23  5.88  5.38 999 1004.7   2.0   3.1  -1.7 99.0 99.00
2003 04 07 22 113 15.3 17.8  2.55  6.25  5.66 999 1003.6   2.0   3.1  -1.4 99.0 99.00
2003 04 07 23 115 14.8 17.5  2.50  7.14  5.70 999 1002.2   1.4   3.1  -0.3 99.0 99.00
2003 04 08 00 116 14.5 17.5  2.66  7.14  5.86 999 1000.8   1.0   3.0  -0.1 99.0 99.00
2003 04 08 01 114 15.0 18.7  2.90  7.14  6.05 999  999.3   1.2   3.0   0.2 99.0 99.00
2003 04 08 02 112 15.8 18.7  3.06  7.69  6.11 999  997.8   1.4   3.0   0.4 99.0 99.00
2003 04 08 03 114 14.6 17.5  3.25  7.69  6.29 999  996.4   1.5   3.0   0.0 99.0 99.00
2003 04 08 04 109 15.0 18.3  3.27  7.69  6.25 999  995.4   1.6   3.0  -0.1 99.0 99.00
2003 04 08 05 109 15.9 19.0  3.18  8.33  6.32 999  994.2   1.5   3.1   0.1 99.0 99.00
2003 04 08 06 105 15.9 19.3  3.41  8.33  6.46 999  993.3   1.7   3.1   0.0 99.0 99.00
2003 04 08 07 110 15.6 18.8  3.61  8.33  6.49 999  992.8   1.7   3.0   0.3 99.0 99.00
2003 04 08 08 107 16.7 19.8  3.94  8.33  6.78 999  992.7   1.9   3.0   0.0 99.0 99.00
2003 04 08 09 108 15.2 18.6  4.71  8.33  7.24 999  992.3   1.7   3.0   0.1 99.0 99.00
2003 04 08 10 107 15.8 19.0  4.56  9.09  7.10 999  991.9   1.8   3.0   0.2 99.0 99.00
2003 04 08 11 106 15.7 18.9  4.49  8.33  7.18 999  991.4   1.8   3.0   0.4 99.0 99.00
2003 04 08 12 106 16.0 20.5  5.08  9.09  7.47 999  991.4   1.8   3.0   0.0 99.0 99.00
2003 04 08 13 106 15.7 19.1  4.53  8.33  7.43 999  991.3   1.8   3.0   0.1 99.0 99.00
2003 04 08 14 107 15.5 18.4  4.79 10.00  7.40 999  991.0   1.9   3.0   0.1 99.0 99.00
2003 04 08 15 103 15.3 18.7  4.31  9.09  7.30 999  991.0   1.7   3.0   0.0 99.0 99.00
2003 04 08 16 107 15.0 17.4  4.32  9.09  7.37 999  990.8   1.6   3.0   0.2 99.0 99.00
2003 04 08 17 114 14.4 17.6  4.95  9.09  7.59 999  990.4   1.8   3.0   0.4 99.0 99.00
2003 04 08 18 112 14.3 17.9  3.98  9.09  7.20 999  990.4   1.7   3.0   0.4 99.0 99.00
2003 04 08 19 114 13.8 16.8  4.24  9.09  7.21 999  990.3   1.5   3.0   0.3 99.0 99.00
2003 04 08 20 116 14.8 17.4  4.15  9.09  7.35 999  990.2   1.3   2.9   0.4 99.0 99.00
2003 04 08 21 120 14.9 17.6  4.06  8.33  7.12 999  989.9   1.2   2.9   0.4 99.0 99.00
2003 04 08 22 127 13.5 16.7  4.12  9.09  7.16 999  989.7   1.3   2.9   0.5 99.0 99.00
2003 04 08 23 240  6.6  8.4  3.53  9.09  7.08 999  989.6   0.9   2.9   0.1 99.0 99.00
2003 04 09 00 264 11.1 13.4  3.51  8.33  6.95 999  990.4   0.7   2.9   0.0 99.0 99.00
