YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 07 15 00  13  4.3  4.8   .97  5.56  5.13 999 1014.5   7.1   7.0 999.0 99.0
1999 07 15 01  18  4.1  4.7   .97  6.25  5.16 999 1014.4   7.1   7.0 999.0 99.0
1999 07 15 02  23  4.1  4.5   .95  5.88  5.20 999 1013.9   7.1   7.0 999.0 99.0
1999 07 15 03  52  3.6  4.3 99.00 99.00 99.00 999 1014.0   7.1   7.1 999.0 99.0
1999 07 15 04  56  3.8  4.2   .97  5.88  5.37 999 1014.1   7.1   7.1 999.0 99.0
1999 07 15 05  48  3.4  4.0   .96  5.88  5.50 999 1014.4   7.1   7.1 999.0 99.0
1999 07 15 06  42  3.7  4.2   .89  5.56  5.42 999 1014.5   7.1   7.1 999.0 99.0
1999 07 15 07  35  4.0  4.8   .89  5.88  5.63 999 1014.5   7.1   7.1 999.0 99.0
1999 07 15 08  40  4.1  5.1   .86  6.67  5.53 999 1014.7   7.1   7.1 999.0 99.0
1999 07 15 09  32  4.7  5.4   .83  6.67  5.51 999 1015.0   7.1   7.1 999.0 99.0
1999 07 15 10  30  3.9  4.5   .89  5.88  5.51 999 1015.3   7.1   7.1 999.0 99.0
1999 07 15 11  24  3.9  4.7   .89  7.14  5.47 999 1015.4   7.1   7.1 999.0 99.0
1999 07 15 12  26  4.6  5.5   .89  5.56  5.36 999 1015.5   7.0   7.1 999.0 99.0
1999 07 15 13  18  4.8  5.9   .84  6.67  5.36 999 1015.4   7.0   7.1 999.0 99.0
1999 07 15 14  27  4.9  5.8   .80  7.14  5.30 999 1015.3   7.0   7.1 999.0 99.0
1999 07 15 15   5  4.3  5.1   .82  6.67  5.18 999 1015.3   6.7   7.1 999.0 99.0
1999 07 15 16 999 99.0 99.0 99.00 99.00 99.00 999 1015.5   7.0   7.1 999.0 99.0
1999 07 15 17 339  4.7  5.3   .74  7.14  5.11 999 1016.0   7.0   7.1 999.0 99.0
1999 07 15 18 350  4.9  5.9   .73  7.69  5.37 999 1016.0   7.0   7.1 999.0 99.0
1999 07 15 19 350  4.6  5.4   .72  7.14  5.26 999 1016.2   7.1   7.1 999.0 99.0
1999 07 15 20 355  4.1  4.8   .76  7.69  5.53 999 1016.6   7.1   7.1 999.0 99.0
1999 07 15 21 347  3.9  4.4   .76  7.14  5.49 999 1016.9   7.1   7.1 999.0 99.0
1999 07 15 22 332  3.6  4.3   .79  7.14  5.65 999 1017.0   7.4   7.1 999.0 99.0
1999 07 15 23 337  4.2  5.2   .75  6.67  5.29 999 1017.0   7.4   7.1 999.0 99.0
1999 07 16 00 324  4.0  4.6   .74  6.67  5.36 999 1017.2   7.4   7.2 999.0 99.0
1999 07 16 01 313  4.4  5.2   .78  6.25  5.10 999 1017.2   7.5   7.4 999.0 99.0
1999 07 16 02 299  3.6  4.0   .73  6.67  5.08 999 1017.5   7.5   7.4 999.0 99.0
1999 07 16 03 308  3.5  4.3   .69  5.88  5.01 999 1017.5   7.8   7.4 999.0 99.0
1999 07 16 04 294  3.5  4.1   .69  6.25  5.14 999 1017.4   7.5   7.5 999.0 99.0
1999 07 16 05 290  2.5  3.0   .64  7.14  5.08 999 1017.5   7.5   7.5 999.0 99.0
1999 07 16 06 267  3.4 99.0   .59  7.14  5.15 999 1017.6   7.5   7.5 999.0 99.0
1999 07 16 07 261  3.5  5.2   .59  7.14  5.41 999 1017.6   7.5   7.5 999.0 99.0
1999 07 16 08 235  2.3  2.7   .58  6.67  5.64 999 1017.5   7.8   7.5 999.0 99.0
1999 07 16 09 235  3.2  3.7   .59  7.14  5.58 999 1017.5   7.8   7.5 999.0 99.0
1999 07 16 10 202  4.7  5.3   .58  7.14  5.66 999 1017.3   7.5   7.5 999.0 99.0
1999 07 16 11 225  4.2  5.1   .57  7.14  5.87 999 1017.0   7.4   7.4 999.0 99.0
1999 07 16 12 224  5.1  5.7   .57  6.25  5.66 999 1016.9   7.4   7.4 999.0 99.0
1999 07 16 13 231  4.3  5.0   .53  6.25  5.85 999 1016.9 999.0   7.3 999.0 99.0
1999 07 16 14 231  5.2  6.1 99.00 99.00 99.00 999 1016.8   7.1   7.1 999.0 99.0
1999 07 16 15 238  5.8  6.6   .52  6.25  4.99 999 1016.2   7.1   7.4 999.0 99.0
1999 07 16 16 251  6.0  6.9   .52  5.88  4.66 999 1016.1   6.7   7.4 999.0 99.0
1999 07 16 17 243  5.4  6.2   .56  5.56  4.66 999 1016.0   6.7   7.4 999.0 99.0
1999 07 16 18 249  5.8  7.1   .57  5.88  4.54 999 1016.1   6.7   7.4 999.0 99.0
1999 07 16 19 255  6.0  7.1   .59  3.33  4.03 999 1016.2   6.6   7.4 999.0 99.0
1999 07 16 20 258  5.1  6.2   .62  3.85  4.13 999 1016.2   7.0   7.5 999.0 99.0
1999 07 16 21 266  5.6  6.6 99.00 99.00 99.00 999 1016.2   6.6   7.5 999.0 99.0
1999 07 16 22 263  5.5  6.9   .61  3.85  4.36 999 1016.2   6.7   7.5 999.0 99.0
1999 07 16 23 262  5.5  6.5   .65  4.00  4.77 999 1016.1   6.6   7.5 999.0 99.0
1999 07 17 00 267  5.0  5.9   .64  6.25  4.73 999 1016.2   6.7   7.5 999.0 99.0
1999 07 17 01 278  5.3  6.5   .73  6.67  4.86 999 1016.2   6.7   7.5 999.0 99.0
1999 07 17 02 261  4.7  5.9   .77  5.56  4.83 999 1016.1   6.7   7.5 999.0 99.0
1999 07 17 03 269  4.9  6.0   .79  5.00  4.86 999 1015.9   6.7   7.6 999.0 99.0
1999 07 17 04 270  5.4  6.7   .88  7.14  5.18 999 1015.5   6.7   7.5 999.0 99.0
1999 07 17 05 274  6.8  7.8   .91  7.14  5.10 999 1015.5   6.7   7.5 999.0 99.0
1999 07 17 06 270  5.0  6.5   .92  7.14  5.25 999 1015.4   6.7   7.5 999.0 99.0
1999 07 17 07 270  5.5  6.8   .92  7.14  5.09 999 1015.4   6.7   7.5 999.0 99.0
1999 07 17 08 268  5.8  7.2  1.01  6.67  5.32 999 1015.5   6.7   7.5 999.0 99.0
1999 07 17 09 257  6.0  7.2  1.03  7.69  5.37 999 1015.4   6.4   7.5 999.0 99.0
1999 07 17 10 241  6.3  7.5  1.09  6.67  5.27 999 1015.5   6.6   7.5 999.0 99.0
1999 07 17 11 242  6.1  7.1  1.31  7.14  5.28 999 1015.4   6.1   7.5 999.0 99.0
1999 07 17 12 252  6.0  7.3  1.28  6.67  5.43 999 1015.3   6.6   7.5 999.0 99.0
1999 07 17 13 254  6.8  8.1  1.22  8.33  5.46 999 1015.0   6.6   7.5 999.0 99.0
1999 07 17 14 245  6.8  8.2  1.20  7.14  5.27 999 1014.7   6.4   7.5 999.0 99.0
1999 07 17 15 236  6.9  9.0  1.32  8.33  5.64 999 1014.4   6.7   7.5 999.0 99.0
1999 07 17 16 239  6.9  8.5  1.20  8.33  5.49 999 1013.9   6.7   7.5 999.0 99.0
1999 07 17 17 236  7.1  8.4  1.31  8.33  6.00 999 1013.9   6.6   7.4 999.0 99.0
1999 07 17 18 247  7.3  8.8  1.29  6.67  5.73 999 9999.0   6.4   7.4 999.0 99.0
1999 07 17 19 231  5.9  6.7  1.42  6.67  5.54 999 1013.8   6.6   7.4 999.0 99.0
1999 07 17 20 231  6.8  7.9  1.32  8.33  5.62 999 1013.8   7.0   7.4 999.0 99.0
1999 07 17 21 227  8.0  9.4  1.43  7.69  5.42 999 1013.7   7.1   7.4 999.0 99.0
1999 07 17 22 222  8.1  9.0  1.45  7.69  5.19 999 1013.3   7.1   7.4 999.0 99.0
1999 07 17 23 222  8.2  9.6  1.54  7.14  5.15 999 1013.2   7.1   7.5 999.0 99.0
1999 07 18 00 211  7.3  8.6  1.43  7.14  5.30 999 1013.0   6.6   7.5 999.0 99.0
1999 07 18 01 220  8.5  9.9  1.46  7.69  5.42 999 1012.9   6.7   7.5 999.0 99.0
1999 07 18 02 226  8.0 10.0  1.63  7.14  5.48 999 1012.7   7.0   7.5 999.0 99.0
1999 07 18 03 220  9.4 11.0  1.51  7.14  5.53 999 1012.3   6.8   7.5 999.0 99.0
1999 07 18 04 222  9.3 11.2  1.50  7.69  5.49 999 1012.2   6.7   7.5 999.0 99.0
1999 07 18 05 222  8.6 10.1  1.54  7.69  5.61 999 1012.1   7.0   7.5 999.0 99.0
1999 07 18 06 218  8.3 10.7  1.48  8.33  5.55 999 1011.6   7.0   7.5 999.0 99.0
1999 07 18 07 217  8.5 10.2  1.61  7.69  5.66 999 1011.6   7.1   7.5 999.0 99.0
1999 07 18 08 215  8.3  9.5  1.86  8.33  5.96 999 1011.9   7.1   7.4 999.0 99.0
1999 07 18 09 213  9.4 11.4  1.89  8.33  5.68 999 1011.7   7.1   7.4 999.0 99.0
1999 07 18 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 18 11 203 10.1 11.8  1.80  8.33  5.40 999 1010.9   7.1   7.4 999.0 99.0
1999 07 18 12 209  9.6 11.1  1.98  7.69  5.67 999 1011.1   7.1   7.4 999.0 99.0
1999 07 18 13 213  9.7 11.6  1.98  7.69  5.60 999 1011.0   7.1   7.4 999.0 99.0
1999 07 18 14 205 10.6 13.0  2.09  7.69  5.60 999 1010.8   7.1   7.4 999.0 99.0
1999 07 18 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 18 16 203  8.0  9.4  2.00  7.69  5.89 999 1010.3   7.1   7.4 999.0 99.0
1999 07 18 17 191  9.0 10.9  1.84  8.33  5.80 999 1010.0   7.1   7.4 999.0 99.0
1999 07 18 18 184  9.1 10.8  1.72  7.69  5.52 999 1009.9   7.1   7.4 999.0 99.0
1999 07 18 19 164  7.9  9.3  1.77  8.33  5.74 999 1009.2   7.1   7.4 999.0 99.0
1999 07 18 20 180 10.1 12.0  1.74  8.33  5.80 999 1009.2   7.3   7.4 999.0 99.0
1999 07 18 21 170  9.8 11.7  1.89  6.25  5.55 999 1008.7   7.2   7.4 999.0 99.0
1999 07 18 22 999 10.9 12.8 99.00 99.00 99.00 999 1008.1   7.1   7.4 999.0 99.0
1999 07 18 23 161 10.6 12.8  2.04  6.67  5.41 999 1007.3   7.1   7.4 999.0 99.0
1999 07 19 00 157 11.0 13.6  2.13  7.14  5.46 999 1006.7   7.1   7.4 999.0 99.0
1999 07 19 01 160 11.2 13.4 99.00 99.00 99.00 999 1005.8   7.1   7.4 999.0 99.0
1999 07 19 02 162 11.1 14.0 99.00 99.00 99.00 999 1004.6   7.1   7.4 999.0 99.0
1999 07 19 03 999  9.3 11.3 99.00 99.00 99.00 999 1003.9   7.1   7.4 999.0 99.0
1999 07 19 04 161  9.1 11.5  1.93  7.14  5.57 999 1003.0   7.1   7.4 999.0 99.0
1999 07 19 05 168  9.1 11.2  2.13  7.69  5.85 999 1002.2   7.1   7.4 999.0 99.0
1999 07 19 06 172  9.3 11.1  2.44  7.69  6.26 999 1001.3   7.1   7.4 999.0 99.0
1999 07 19 07 172  8.1  9.7  2.71  7.69  6.68 999 1000.8   7.1   7.4 999.0 99.0
1999 07 19 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 19 09 182  6.4  8.0  2.59  8.33  6.83 999 1000.5   7.0   7.2 999.0 99.0
1999 07 19 10 176  5.0  6.0  2.80  9.09  6.88 999  999.8   7.1   7.2 999.0 99.0
1999 07 19 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 19 12 163  3.0  3.9  2.96  9.09  7.21 999  998.7   7.0   7.2 999.0 99.0
1999 07 19 13 148  2.0  2.9  2.93  9.09  7.12 999  998.2   7.0   7.2 999.0 99.0
1999 07 19 14 152  1.1  1.8  2.93  9.09  7.24 999  997.7   6.7   7.1 999.0 99.0
1999 07 19 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 19 16   6  3.2  4.2  2.96 10.00  7.48 999  996.9   6.7   7.1 999.0 99.0
1999 07 19 17 349  4.1  5.0 99.00 99.00 99.00 999  997.3   7.0   7.1 999.0 99.0
1999 07 19 18 347  6.1  7.4  2.93 10.00  7.86 999  997.5   7.0   7.1 999.0 99.0
1999 07 19 19 328  7.3  9.0  2.65 10.00  7.56 999  998.6   7.1   7.2 999.0 99.0
1999 07 19 20 316  8.2 10.7  2.60  9.09  7.44 999 1000.2   6.9   7.4 999.0 99.0
1999 07 19 21 313  9.9 11.4  2.55  9.09  6.98 999 1001.2   6.7   7.4 999.0 99.0
1999 07 19 22 307  9.4 11.4  2.47 10.00  6.80 999 1002.4   6.7   7.4 999.0 99.0
1999 07 19 23 308 11.0 13.6  2.58  9.09  6.53 999 1003.7   7.1   7.4 999.0 99.0
1999 07 20 00 305 10.4 12.7  2.61  9.09  6.79 999 1004.9   7.1   7.4 999.0 99.0
1999 07 20 01 292  8.6 10.7  2.37  9.09  6.54 999 1006.5   7.1   7.4 999.0 99.0
1999 07 20 02 283  8.4 10.7  2.04  9.09  6.52 999 1007.4   7.2   7.4 999.0 99.0
1999 07 20 03 273  8.0  9.5 99.00 99.00 99.00 999 1008.2   7.1   7.4 999.0 99.0
1999 07 20 04 258  6.8  8.0  2.13 10.00  6.63 999 1009.1   7.0   7.4 999.0 99.0
1999 07 20 05 249  8.1  9.5 99.00 99.00 99.00 999 1009.3   7.0   7.4 999.0 99.0
1999 07 20 06 240  8.3 10.0  2.09  9.09  6.81 999 1009.2 999.0   7.4 999.0 99.0
1999 07 20 07 241  8.3 10.1  2.18 10.00  6.86 999 1009.8   7.1   7.4 999.0 99.0
1999 07 20 08 231  6.3  7.8  2.00  9.09  6.34 999 1009.8   7.1   7.4 999.0 99.0
1999 07 20 09 218  6.5  7.7  1.92  9.09  6.34 999 1010.0   7.1   7.4 999.0 99.0
1999 07 20 10 198  8.2  9.3 99.00 99.00 99.00 999 9999.0   7.1   7.4 999.0 99.0
1999 07 20 11 200  9.7 11.4  1.92  9.09  6.57 999 1009.5   7.1   7.4 999.0 99.0
1999 07 20 12 202 10.6 12.9  1.78  9.09  5.86 999 1009.1   7.4   7.4 999.0 99.0
1999 07 20 13 220 11.0 13.8  1.82  9.09  5.71 999 1009.0   7.1   7.4 999.0 99.0
1999 07 20 14 228 10.0 11.9  1.77  8.33  5.47 999 1008.9   7.0   7.4 999.0 99.0
1999 07 20 15 236  8.8 10.4  1.89  8.33  5.56 999 1009.1   7.1   7.4 999.0 99.0
1999 07 20 16 251  8.0  9.5  1.86  8.33  5.72 999 1009.5   7.3   7.4 999.0 99.0
1999 07 20 17 249  7.6  9.1  1.91  8.33  5.87 999 1009.9   7.4   7.4 999.0 99.0
1999 07 20 18 258  7.4  8.5 99.00 99.00 99.00 999 1010.6   7.4   7.4 999.0 99.0
1999 07 20 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 20 20 260  6.5  7.9  1.97  8.33  6.18 999 1012.0   7.1   7.4 999.0 99.0
1999 07 20 21 269  6.2  7.5  1.79  7.14  6.03 999 1012.4   7.1   7.4 999.0 99.0
1999 07 20 22 286  6.3  7.6  1.75  7.69  5.97 999 1013.3   6.7   7.4 999.0 99.0
1999 07 20 23 269  6.0  7.3  1.75  8.33  6.09 999 1013.8   6.7   7.4 999.0 99.0
1999 07 21 00 283  5.2  6.4  1.72  6.67  5.92 999 1014.4   6.7   7.4 999.0 99.0
1999 07 21 01 273  5.8  6.8  1.69  8.33  6.15 999 1014.7   6.7   7.4 999.0 99.0
1999 07 21 02 277  4.8  5.8  1.75  7.69  6.19 999 1015.3   6.6   7.5 999.0 99.0
1999 07 21 03 286  4.2  5.1  1.74  7.69  6.15 999 1015.5   6.7   7.5 999.0 99.0
1999 07 21 04 270  3.6  4.6  1.57  7.69  6.09 999 1016.0   6.7   7.5 999.0 99.0
1999 07 21 05 316  2.1  3.1  1.59  7.69  6.14 999 1016.1   6.6   7.5 999.0 99.0
1999 07 21 06 999  3.7  4.7 99.00 99.00 99.00 999 1016.8   6.4   7.5 999.0 99.0
1999 07 21 07 232   .4   .9  1.51  7.69  6.24 999 1016.8   6.3   7.5 999.0 99.0
1999 07 21 08 999 99.0 99.0 99.00 99.00 99.00 999 1017.0   6.2   7.5 999.0 99.0
1999 07 21 09 188  2.7  3.9  1.35  8.33  6.30 999 1017.2   5.8   7.5 999.0 99.0
1999 07 21 10 185  2.1  3.6  1.32  7.69  6.19 999 1017.6   5.6   7.5 999.0 99.0
1999 07 21 11 178  4.2  5.1  1.40  7.69  6.32 999 1017.7   5.2   7.5 999.0 99.0
1999 07 21 12 158  3.7  5.1  1.38  7.69  6.30 999 1017.4   5.6   7.5 999.0 99.0
1999 07 21 13 167  5.2  6.5  1.30  7.69  6.14 999 1017.2   5.6   7.5 999.0 99.0
1999 07 21 14 162  4.9  6.7  1.26  7.69  5.91 999 1017.0   5.8   7.4 999.0 99.0
1999 07 21 15 158  5.4  6.5 99.00 99.00 99.00 999 1017.0   5.9   7.4 999.0 99.0
1999 07 21 16 158  5.5  7.6  1.33  7.14  6.08 999 1016.9   6.0   7.4 999.0 99.0
1999 07 21 17 158  6.4  7.6  1.13  7.69  5.79 999 1016.9   6.0   7.4 999.0 99.0
1999 07 21 18 147  5.2  6.7  1.19  7.69  5.99 999 1016.5   5.9   7.4 999.0 99.0
1999 07 21 19 135  6.9  8.5  1.03  8.33  5.80 999 1016.1   6.0   7.4 999.0 99.0
1999 07 21 20 143  7.2  8.5  1.05  7.14  5.78 999 1016.1   6.0   7.4 999.0 99.0
1999 07 21 21 121  7.2  8.7  1.01  7.14  5.62 999 1015.4   6.4   7.4 999.0 99.0
1999 07 21 22 137  8.5  9.8  1.08  6.67  5.36 999 1015.2   6.6   7.4 999.0 99.0
1999 07 21 23 131  8.3 10.4  1.04  7.14  4.96 999 1014.6   6.7   7.4 999.0 99.0
1999 07 22 00 128  7.9  9.5  1.15  7.14  4.79 999 1013.9   6.7   7.4 999.0 99.0
1999 07 22 01 131  8.2 10.1  1.18  7.14  4.56 999 1013.1   6.7   7.4 999.0 99.0
1999 07 22 02 126  8.9 10.8  1.23  4.55  4.54 999 1012.4   6.7   7.5 999.0 99.0
1999 07 22 03 133  7.6  8.6  1.31  7.14  4.78 999 1012.1   7.0   7.5 999.0 99.0
1999 07 22 04 119  7.9  9.1  1.30  5.00  4.89 999 1011.3   7.0   7.5 999.0 99.0
1999 07 22 05 115  7.8  9.2  1.29  5.00  4.95 999 1010.7   7.1   7.5 999.0 99.0
1999 07 22 06 106  7.7  9.0  1.20  5.26  5.09 999 1010.0   7.1   7.5 999.0 99.0
1999 07 22 07 110  5.8  7.1  1.29  5.26  5.10 999 1010.0   7.1   7.5 999.0 99.0
1999 07 22 08 104  6.6  7.7  1.23  5.56  5.11 999 1009.3   7.4   7.5 999.0 99.0
1999 07 22 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 22 10 100  6.4  7.8  1.25  5.88  5.23 999 1008.4   7.4   7.5 999.0 99.0
1999 07 22 11 107  6.1  7.3  1.22  5.88  5.25 999 1008.2   7.4   7.5 999.0 99.0
1999 07 22 12 112  5.0  5.9  1.29  5.88  5.25 999 1007.6   7.4   7.5 999.0 99.0
1999 07 22 13 126  5.1  5.9  1.25  5.88  5.30 999 1007.0   7.4   7.5 999.0 99.0
1999 07 22 14 130  4.8  5.4  1.30  5.88  5.23 999 1006.7   7.4   7.5 999.0 99.0
1999 07 22 15 149  5.4  6.5  1.22  5.88  5.34 999 1006.6   7.4   7.5 999.0 99.0
1999 07 22 16 169  6.6  7.5  1.17  5.88  5.28 999 1006.6   7.4   7.5 999.0 99.0
1999 07 22 17 178  5.9  6.9  1.17  6.25  5.28 999 1006.8   7.4   7.5 999.0 99.0
1999 07 22 18 182  6.1  7.0  1.17  6.25  5.13 999 1006.8   7.4   7.5 999.0 99.0
1999 07 22 19 190  5.9  6.8  1.10  5.88  5.17 999 1006.7   7.4   7.5 999.0 99.0
1999 07 22 20 184  7.9  9.4  1.12  5.88  5.30 999 1006.8   7.5   7.4 999.0 99.0
1999 07 22 21 190  7.0  8.3  1.14  5.88  5.15 999 1007.0   7.5   7.4 999.0 99.0
1999 07 22 22 175  5.8  6.5  1.03  5.56  5.15 999 1007.1   7.8   7.5 999.0 99.0
1999 07 22 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 23 00 999  7.4 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 23 01 163  7.8  9.2 99.00 99.00 99.00 999 1006.6   8.2   7.5 999.0 99.0
1999 07 23 02 164  8.5  9.6  1.17  5.56  4.97 999 1006.3   8.0   7.5 999.0 99.0
1999 07 23 03 156  7.7  8.9  1.21  6.25  4.92 999 1005.9   8.2   7.5 999.0 99.0
1999 07 23 04 152  7.8  9.4  1.24  5.88  4.75 999 1005.3   8.2   7.5 999.0 99.0
1999 07 23 05 154  7.3  8.4  1.31  6.25  4.89 999 1005.3   8.2   7.5 999.0 99.0
1999 07 23 06 999  7.1 99.0 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0
1999 07 23 07 145  7.4  8.5  1.52  6.67  5.30 999 1004.5   7.9   7.5 999.0 99.0
1999 07 23 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 23 09 152  8.4  9.8  1.35  6.67  5.16 999 1003.8   7.9   7.5 999.0 99.0
1999 07 23 10 155  8.2  9.7  1.47  6.67  5.37 999 1003.6   7.9   7.5 999.0 99.0
1999 07 23 11 160  8.8 10.1  1.47  6.67  5.43 999 1003.2   7.8   7.5 999.0 99.0
1999 07 23 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 23 13 170  8.6  9.8  1.43  6.25  5.33 999 1002.4   7.8   7.5 999.0 99.0
1999 07 23 14 170  8.2  9.4  1.36  6.25  5.26 999 1002.2   7.8   7.5 999.0 99.0
1999 07 23 15 173  6.9  8.1  1.51  6.67  5.57 999 1002.1   7.8   7.5 999.0 99.0
1999 07 23 16 163  7.5  8.7  1.48  7.14  5.57 999 1001.6   7.5   7.5 999.0 99.0
1999 07 23 17 164  7.8  9.2  1.45  6.67  5.44 999 9999.0   7.5   7.5 999.0 99.0
1999 07 23 18 161  7.5  8.7  1.42  6.67  5.51 999 1001.6   7.8   7.5 999.0 99.0
1999 07 23 19 168  8.1  9.7  1.50  6.67  5.45 999 1001.8   7.8   7.5 999.0 99.0
1999 07 23 20 170  7.5  9.0  1.45  6.67  5.38 999 1001.9   7.8   7.5 999.0 99.0
1999 07 23 21 177  8.4  9.8  1.53  6.25  5.47 999 1001.5   7.7   7.5 999.0 99.0
1999 07 23 22 173  8.0  9.4  1.60  6.67  5.57 999 1001.3   7.5   7.5 999.0 99.0
1999 07 23 23 999  8.7 99.0 99.00 99.00 99.00 999 1001.0   7.8   7.5 999.0 99.0
1999 07 24 00 177  8.7 10.0  1.69  7.69  5.75 999 1000.7   7.5   7.5 999.0 99.0
1999 07 24 01 178  8.9 10.7  1.57  7.14  5.45 999 1000.7   7.6   7.5 999.0 99.0
1999 07 24 02 169  8.1  9.4  1.54  7.14  5.72 999 1000.5   7.8   7.5 999.0 99.0
1999 07 24 03 999  8.6 99.0 99.00 99.00 99.00 999 1000.0   7.8   7.5 999.0 99.0
1999 07 24 04 167  8.9 10.3  1.52  7.69  5.35 999  999.6   7.8   7.5 999.0 99.0
1999 07 24 05 167  9.4 11.9  1.55  6.25  5.29 999  999.1   7.8   7.6 999.0 99.0
1999 07 24 06 167 10.0 11.8  1.62  7.14  5.23 999  998.5   7.8   7.7 999.0 99.0
1999 07 24 07 172 10.0 12.2  1.64  6.67  5.23 999  998.3   7.8   7.6 999.0 99.0
1999 07 24 08 999 11.3 99.0 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0
1999 07 24 09 999 10.7 99.0 99.00 99.00 99.00 999  998.1   7.8   7.5 999.0 99.0
1999 07 24 10 999 10.8 99.0 99.00 99.00 99.00 999  997.7   7.8   7.5 999.0 99.0
1999 07 24 11 195 10.4 12.0  1.93  6.67  5.48 999  997.8 999.0   7.5 999.0 99.0
1999 07 24 12 193 10.0 11.7  1.83  6.67  5.46 999  997.6   7.8   7.5 999.0 99.0
1999 07 24 13 190  9.2 10.9  1.96  6.67  5.48 999  997.6   7.5   7.5 999.0 99.0
1999 07 24 14 206 11.2 13.2  1.94  6.67  5.54 999  997.5   7.4   7.5 999.0 99.0
1999 07 24 15 204 10.8 12.9  2.15  7.69  5.88 999  997.4   7.4   7.5 999.0 99.0
1999 07 24 16 199 10.4 12.8  2.03  7.14  5.55 999  997.4   7.4   7.5 999.0 99.0
1999 07 24 17 196 10.6 12.6  1.93  7.14  5.52 999  997.3   7.1   7.5 999.0 99.0
1999 07 24 18 194 10.4 12.2  2.05  7.69  5.54 999  997.1   7.2   7.5 999.0 99.0
1999 07 24 19 192 10.3 11.8  2.12  7.69  5.84 999  997.1   7.4   7.5 999.0 99.0
1999 07 24 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 24 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 24 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 24 23 204 12.8 15.9  2.55  8.33  6.26 999  997.0   7.8   7.5 999.0 99.0
1999 07 25 00 201 12.8 15.6  2.62  8.33  6.00 999  996.7   7.8   7.5 999.0 99.0
1999 07 25 01 198 13.1 16.1  3.17  8.33  6.14 999  996.6   7.8   7.5 999.0 99.0
1999 07 25 02 202 13.3 17.1  3.00  8.33  6.00 999  996.4   7.5   7.5 999.0 99.0
1999 07 25 03 207 12.6 16.0  3.55  8.33  6.35 999  996.4   7.6   7.5 999.0 99.0
1999 07 25 04 213 13.0 15.7  3.24  8.33  6.44 999  996.5   7.5   7.5 999.0 99.0
1999 07 25 05 216 11.4 13.2  3.48  9.09  6.73 999  996.6   7.5   7.5 999.0 99.0
1999 07 25 06 218 11.2 12.8  3.39 10.00  6.90 999  996.9   7.5   7.5 999.0 99.0
1999 07 25 07 217 11.1 13.1  3.29 10.00  6.84 999  997.2   7.4   7.5 999.0 99.0
1999 07 25 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 25 09 217  9.8 11.3  3.01 10.00  7.34 999  997.9   7.5   7.5 999.0 99.0
1999 07 25 10 221  9.5 11.3  3.41 10.00  7.54 999  998.0   7.5   7.5 999.0 99.0
1999 07 25 11 222  9.7 11.7  3.15 10.00  7.46 999  998.1   7.4   7.5 999.0 99.0
1999 07 25 12 224 10.4 12.5  2.91 11.11  7.00 999  998.2   7.4   7.5 999.0 99.0
1999 07 25 13 231 10.9 12.9  2.81 10.00  6.93 999  998.2   7.5   7.5 999.0 99.0
1999 07 25 14 228 11.9 15.0  3.11 10.00  6.88 999  998.2   7.5   7.5 999.0 99.0
1999 07 25 15 226 11.0 12.7 99.00 99.00 99.00 999  998.4   7.5   7.5 999.0 99.0
1999 07 25 16 228 10.7 12.7  3.06 10.00  6.49 999  998.6   7.5   7.4 999.0 99.0
1999 07 25 17 234 11.2 99.0 99.00 99.00 99.00 999 9999.0   7.4 999.0 999.0 99.0
1999 07 25 18 234 10.6 12.6  2.58  9.09  6.07 999  999.2   7.5   7.4 999.0 99.0
