#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 03 14 05 50 999 99.0 99.0  5.18 11.43  7.81 126  988.4   2.2   3.0 999.0 99.0 99.00
2015 03 14 06 50 999 99.0 99.0  5.04 10.00  7.65 113  988.2   2.2   3.0 999.0 99.0 99.00
2015 03 14 07 50 999 99.0 99.0  5.27 11.43  7.82 104  988.2   2.0   3.0 999.0 99.0 99.00
2015 03 14 08 50 999 99.0 99.0  4.68 10.00  7.48 126  988.3   2.0   3.0 999.0 99.0 99.00
2015 03 14 09 50 999 99.0 99.0  5.07 10.81  7.73 101  988.0   1.8   3.0 999.0 99.0 99.00
2015 03 14 10 50 999 99.0 99.0  5.22 10.81  7.85 117  987.8   1.5   3.0 999.0 99.0 99.00
2015 03 14 11 50 999 99.0 99.0  5.48 10.81  7.86  90  987.5   1.4   3.0 999.0 99.0 99.00
2015 03 14 12 50 999 99.0 99.0  5.16 10.81  7.81  97  987.3   1.6   3.0 999.0 99.0 99.00
2015 03 14 13 50 999 99.0 99.0  5.57 10.00  8.05  84  986.8   1.2   3.0 999.0 99.0 99.00
2015 03 14 14 50 999 99.0 99.0  5.23 12.12  7.88  80  986.2   1.3   3.0 999.0 99.0 99.00
2015 03 14 15 50 999 99.0 99.0  5.95 10.81  8.66  71  986.7   1.1   3.0 999.0 99.0 99.00
2015 03 14 16 50 999 99.0 99.0  5.95 11.43  8.44  78  987.4   1.3   3.0 999.0 99.0 99.00
2015 03 14 17 50 999 99.0 99.0  5.30 10.81  7.89  88  987.9   1.2   3.0 999.0 99.0 99.00
2015 03 14 18 50 999 99.0 99.0  5.58 11.43  8.15  67  988.9   1.1   3.0 999.0 99.0 99.00
2015 03 14 19 50 999 99.0 99.0  6.02 10.81  8.22  80  989.9   0.8   3.0 999.0 99.0 99.00
2015 03 14 20 50 999 99.0 99.0  6.03 11.43  8.37  81  990.7   0.3   3.0 999.0 99.0 99.00
2015 03 14 21 50 999 99.0 99.0  6.17 11.43  8.50  73  992.1   0.1   3.0 999.0 99.0 99.00
2015 03 14 22 50 999 99.0 99.0  5.70 12.12  8.15  68  992.8   0.2   3.0 999.0 99.0 99.00
2015 03 14 23 50 999 99.0 99.0  6.28 11.43  8.65  77  993.6   0.2   3.0 999.0 99.0 99.00
2015 03 15 00 50 999 99.0 99.0  5.46 11.43  8.09  72  994.2   0.3   3.0 999.0 99.0 99.00
2015 03 15 01 50 999 99.0 99.0  5.66 12.12  8.23  77  994.9  -0.1   3.0 999.0 99.0 99.00
2015 03 15 02 50 999 99.0 99.0  5.45 10.81  8.12  84  995.5  -0.6   3.0 999.0 99.0 99.00
2015 03 15 03 50 999 99.0 99.0  5.69 11.43  8.24  80  995.9  -1.0   3.0 999.0 99.0 99.00
2015 03 15 04 50 999 99.0 99.0  4.73 11.43  7.59  78  996.6  -1.0   2.9 999.0 99.0 99.00
2015 03 15 05 50 999 99.0 99.0  5.05 12.12  7.87  91  997.4  -1.4   2.9 999.0 99.0 99.00
2015 03 15 06 50 999 99.0 99.0  5.06  9.09  7.64  92  997.8  -1.9   2.9 999.0 99.0 99.00
2015 03 15 07 50 999 99.0 99.0  4.61 10.81  7.66  93  998.4  -2.2   2.9 999.0 99.0 99.00
2015 03 15 08 50 999 99.0 99.0  4.70 11.43  7.93  85  998.8  -2.2   2.9 999.0 99.0 99.00
2015 03 15 09 50 999 99.0 99.0  4.83 12.12  7.73  94  999.1  -2.4   3.0 999.0 99.0 99.00
2015 03 15 10 50 999 99.0 99.0  4.67 10.81  7.66  89  999.1  -2.7   3.0 999.0 99.0 99.00
2015 03 15 11 50 999 99.0 99.0  4.51 10.00  7.54  85  999.4  -2.6   3.0 999.0 99.0 99.00
2015 03 15 12 50 999 99.0 99.0  4.14 11.43  7.27  85  999.7  -2.8   3.0 999.0 99.0 99.00
2015 03 15 13 50 999 99.0 99.0  4.15 10.81  7.26  84  999.7  -2.8   2.9 999.0 99.0 99.00
2015 03 15 14 50 999 99.0 99.0  4.35 10.00  7.37  87  999.9  -2.7   2.9 999.0 99.0 99.00
2015 03 15 15 50 999 99.0 99.0  4.20 12.12  7.56  86  999.9  -2.9   2.9 999.0 99.0 99.00
2015 03 15 16 50 999 99.0 99.0  3.96 12.12  7.25  92 1000.1  -2.8   2.9 999.0 99.0 99.00
2015 03 15 17 50 999 99.0 99.0  4.31 11.43  7.58  81 1000.3  -2.9   2.9 999.0 99.0 99.00
2015 03 15 18 50 999 99.0 99.0  4.71 11.43  7.71  85 1000.5  -2.9   2.9 999.0 99.0 99.00
2015 03 15 19 50 999 99.0 99.0  4.39 11.43  7.39  79 1000.9  -2.8   2.9 999.0 99.0 99.00
2015 03 15 20 50 999 99.0 99.0  4.87 10.81  7.78  76 1001.1  -2.9   2.9 999.0 99.0 99.00
2015 03 15 21 50 999 99.0 99.0  5.01 10.81  7.99  72 1001.2  -2.7   2.9 999.0 99.0 99.00
2015 03 15 22 50 999 99.0 99.0  5.05 11.43  7.79  77 1001.3  -2.7   3.0 999.0 99.0 99.00
2015 03 15 23 50 999 99.0 99.0  4.72 11.43  7.52  73 1001.4  -3.1   3.0 999.0 99.0 99.00
2015 03 16 00 50 999 99.0 99.0  4.72 12.12  7.79  77 1001.6  -2.8   3.0 999.0 99.0 99.00
2015 03 16 01 50 999 99.0 99.0  4.70 12.12  7.72  72 1001.9  -2.9   3.0 999.0 99.0 99.00
2015 03 16 02 50 999 99.0 99.0  4.92 10.81  7.59  65 1002.0  -3.0   2.9 999.0 99.0 99.00
2015 03 16 03 50 999 99.0 99.0  4.50 12.12  7.42  89 1002.3  -2.9   2.9 999.0 99.0 99.00
2015 03 16 04 50 999 99.0 99.0  5.11 11.43  7.97  83 1002.7  -2.9   2.9 999.0 99.0 99.00
2015 03 16 05 50 999 99.0 99.0  5.01 11.43  7.87  75 1003.1  -3.0   2.9 999.0 99.0 99.00
2015 03 16 06 50 999 99.0 99.0  5.11 10.81  7.99  80 1003.4  -3.1   2.9 999.0 99.0 99.00
2015 03 16 07 50 999 99.0 99.0  4.94 10.81  7.70  71 1003.8  -3.0   2.9 999.0 99.0 99.00
2015 03 16 08 50 999 99.0 99.0  4.70 12.12  7.78  86 1003.9  -3.1   2.9 999.0 99.0 99.00
2015 03 16 09 50 999 99.0 99.0  4.63 12.12  7.78  83 1004.1  -2.9   2.9 999.0 99.0 99.00
2015 03 16 10 50 999 99.0 99.0  4.16 11.43  7.24  74 1004.3  -2.8   2.9 999.0 99.0 99.00
2015 03 16 11 50 999 99.0 99.0  4.54 10.81  7.86  66 1004.3  -2.9   2.9 999.0 99.0 99.00
2015 03 16 12 50 999 99.0 99.0  3.75 10.81  6.78  65 1004.1  -2.6   3.0 999.0 99.0 99.00
2015 03 16 13 50 999 99.0 99.0  3.99 10.81  7.13  76 1004.0  -2.5   3.0 999.0 99.0 99.00
2015 03 16 14 50 999 99.0 99.0  3.89 10.81  7.37  73 1003.8  -2.4   3.1 999.0 99.0 99.00
2015 03 16 15 50 999 99.0 99.0  4.24 10.81  7.52  77 1003.7  -2.4   3.1 999.0 99.0 99.00
2015 03 16 16 50 999 99.0 99.0  3.99 10.81  7.26  76 1004.0  -2.2   3.1 999.0 99.0 99.00
2015 03 16 17 50 999 99.0 99.0  3.74 11.43  7.10  74 1004.0  -2.1   3.2 999.0 99.0 99.00
2015 03 16 18 50 999 99.0 99.0  3.43 10.00  6.81  68 1004.2  -1.8   3.2 999.0 99.0 99.00
2015 03 16 19 50 999 99.0 99.0  3.42 10.00  6.82  79 1004.5  -1.9   3.2 999.0 99.0 99.00
2015 03 16 20 50 999 99.0 99.0  3.19 10.81  6.65  75 1004.6  -1.7   3.2 999.0 99.0 99.00
2015 03 16 21 50 999 99.0 99.0  3.37 10.81  6.93  91 1004.5  -1.4   3.2 999.0 99.0 99.00
2015 03 16 22 50 999 99.0 99.0  3.25 10.00  6.79  79 1004.7  -1.3   3.2 999.0 99.0 99.00
2015 03 16 23 50 999 99.0 99.0  2.92 11.43  6.70  92 1004.7  -1.0   3.2 999.0 99.0 99.00
2015 03 17 00 50 999 99.0 99.0  2.68 10.00  6.55  82 1004.7  -1.1   3.2 999.0 99.0 99.00
2015 03 17 01 50 999 99.0 99.0  2.55 10.81  6.53  66 1004.5  -1.1   3.2 999.0 99.0 99.00
2015 03 17 02 50 999 99.0 99.0  2.41 10.81  6.35  75 1004.7  -1.2   3.2 999.0 99.0 99.00
2015 03 17 03 50 999 99.0 99.0  2.21 10.00  6.30  80 1005.0  -1.1   3.2 999.0 99.0 99.00
2015 03 17 04 50 999 99.0 99.0  2.11  8.33  6.23  65 1005.2  -1.2   3.2 999.0 99.0 99.00
2015 03 17 05 50 999 99.0 99.0  2.20  8.33  6.46  70 1005.6  -1.1   3.2 999.0 99.0 99.00
2015 03 17 06 50 999 99.0 99.0  2.09 10.00  6.63  86 1005.7  -1.1   3.2 999.0 99.0 99.00
2015 03 17 07 50 999 99.0 99.0  2.02 10.00  6.49  84 1005.9  -1.1   3.1 999.0 99.0 99.00
2015 03 17 08 50 999 99.0 99.0  1.84  9.09  6.40  85 1006.2  -1.1   3.1 999.0 99.0 99.00
2015 03 17 09 50 999 99.0 99.0  1.95  8.33  6.69  76 1006.3  -1.0   3.1 999.0 99.0 99.00
2015 03 17 10 50 999 99.0 99.0  1.69  9.09  6.28  83 1006.3  -0.9   3.1 999.0 99.0 99.00
2015 03 17 11 50 999 99.0 99.0  1.67  9.09  6.20  82 1006.2  -0.9   3.1 999.0 99.0 99.00
2015 03 17 12 50 999 99.0 99.0  1.62  9.09  6.09  90 1006.4  -1.1   3.1 999.0 99.0 99.00
2015 03 17 13 50 999 99.0 99.0  1.81  9.09  6.42  90 1006.4  -1.1   3.1 999.0 99.0 99.00
2015 03 17 14 50 999 99.0 99.0  1.74  9.09  6.29  87 1006.7  -1.0   3.1 999.0 99.0 99.00
2015 03 17 15 50 999 99.0 99.0  1.70  9.09  6.32  83 1006.8  -1.0   3.1 999.0 99.0 99.00
2015 03 17 16 50 999 99.0 99.0  1.82  8.33  6.01  78 1007.2  -1.0   3.0 999.0 99.0 99.00
2015 03 17 17 50 999 99.0 99.0  1.77  6.67  5.60  32 1007.7  -1.3   3.0 999.0 99.0 99.00
2015 03 17 18 50 999 99.0 99.0  1.77  7.69  5.24  81 1008.5  -1.7   3.0 999.0 99.0 99.00
2015 03 17 19 50 999 99.0 99.0  2.07  7.69  5.66  81 1009.0  -1.9   2.9 999.0 99.0 99.00
2015 03 17 20 50 999 99.0 99.0  2.12  8.33  5.46  90 1009.5  -2.0   2.9 999.0 99.0 99.00
2015 03 17 21 50 999 99.0 99.0  2.17  6.67  5.40  57 1009.8  -1.9   2.9 999.0 99.0 99.00
2015 03 17 22 50 999 99.0 99.0  2.14  7.69  5.61  74 1009.8  -1.8   3.0 999.0 99.0 99.00
2015 03 17 23 50 999 99.0 99.0  2.20  7.69  5.69  74 1009.8  -2.1   3.1 999.0 99.0 99.00
2015 03 18 00 50 999 99.0 99.0  2.23  7.14  5.66  12 1009.7  -2.0   3.1 999.0 99.0 99.00
2015 03 18 01 50 999 99.0 99.0  2.13  7.14  5.41  49 1009.8  -2.1   3.1 999.0 99.0 99.00
2015 03 18 02 50 999 99.0 99.0  2.10  7.14  5.45  48 1009.9  -2.2   3.1 999.0 99.0 99.00
2015 03 18 03 50 999 99.0 99.0  2.22  6.67  5.35  32 1010.0  -2.2   3.0 999.0 99.0 99.00
2015 03 18 04 50 999 99.0 99.0  2.24  7.14  5.50  43 1010.1  -2.3   3.0 999.0 99.0 99.00
2015 03 18 05 50 999 99.0 99.0  2.39  7.69  5.56  57 1010.5  -2.1   3.0 999.0 99.0 99.00
2015 03 18 06 50 999 99.0 99.0  2.72  7.69  5.89  58 1010.8  -2.4   3.0 999.0 99.0 99.00
2015 03 18 07 50 999 99.0 99.0  3.03  7.69  6.12  61 1011.1  -2.3   3.1 999.0 99.0 99.00
2015 03 18 08 50 999 99.0 99.0  2.84  8.33  5.83  59 1011.1  -2.4   3.1 999.0 99.0 99.00
2015 03 18 09 50 999 99.0 99.0  3.09  7.14  6.06  41 1011.0  -2.3   3.1 999.0 99.0 99.00
2015 03 18 10 50 999 99.0 99.0  3.14  8.33  6.20  43 1010.8  -2.4   3.0 999.0 99.0 99.00
2015 03 18 11 50 999 99.0 99.0  3.37  7.69  6.40  41 1010.6  -2.5   3.0 999.0 99.0 99.00
2015 03 18 12 50 999 99.0 99.0  3.53  8.33  6.40  47 1010.5  -2.5   3.0 999.0 99.0 99.00
2015 03 18 13 50 999 99.0 99.0  3.44  9.09  6.47  43 1010.1  -2.6   3.0 999.0 99.0 99.00
2015 03 18 14 50 999 99.0 99.0  3.42  8.33  6.30  40 1010.0  -2.7   3.0 999.0 99.0 99.00
2015 03 18 15 50 999 99.0 99.0  3.59  9.09  6.43  36 1009.7  -2.7   3.0 999.0 99.0 99.00
2015 03 18 16 50 999 99.0 99.0  3.65  9.09  6.43  37 1009.8  -2.7   3.0 999.0 99.0 99.00
2015 03 18 17 50 999 99.0 99.0  3.63  8.33  6.64  28 1009.8  -2.4   2.9 999.0 99.0 99.00
2015 03 18 18 50 999 99.0 99.0  3.98  8.33  7.00  31 1009.7  -2.3   2.8 999.0 99.0 99.00
2015 03 18 19 50 999 99.0 99.0  3.77  8.33  6.68  30 1009.7  -1.9   2.8 999.0 99.0 99.00
2015 03 18 20 50 999 99.0 99.0  4.06  8.33  6.80  35 1009.5  -1.9   2.8 999.0 99.0 99.00
2015 03 18 21 50 999 99.0 99.0  3.75  9.09  6.62  36 1009.3  -2.0   2.8 999.0 99.0 99.00
2015 03 18 22 50 999 99.0 99.0  4.37  9.09  7.09  31 1008.8  -1.6   2.8 999.0 99.0 99.00
2015 03 18 23 50 999 99.0 99.0  3.42  9.09  6.50  40 1008.7  -1.2   2.8 999.0 99.0 99.00
2015 03 19 00 50 999 99.0 99.0  3.90 10.00  6.79  36 1008.2  -1.2   2.8 999.0 99.0 99.00
2015 03 19 01 50 999 99.0 99.0  3.62  9.09  6.60  31 1008.0  -1.2   2.8 999.0 99.0 99.00
2015 03 19 02 50 999 99.0 99.0  3.73 10.00  6.84  31 1007.9  -1.2   2.8 999.0 99.0 99.00
2015 03 19 03 50 999 99.0 99.0  4.14  9.09  7.00  30 1007.8  -1.1   2.8 999.0 99.0 99.00
2015 03 19 04 50 999 99.0 99.0  3.90  9.09  6.87  24 1007.9  -1.0   2.8 999.0 99.0 99.00
2015 03 19 05 50 999 99.0 99.0  3.72  9.09  6.79  34 1008.1  -0.9   2.8 999.0 99.0 99.00
2015 03 19 06 50 999 99.0 99.0  3.61  9.09  6.85  38 1008.0  -0.6   2.9 999.0 99.0 99.00
2015 03 19 07 50 999 99.0 99.0  3.91  9.09  6.85  40 1008.0  -0.5   2.9 999.0 99.0 99.00
2015 03 19 08 50 999 99.0 99.0  3.62  9.09  6.65  29 1008.0  -0.6   3.0 999.0 99.0 99.00
2015 03 19 09 50 999 99.0 99.0  3.82 10.00  6.82  34 1007.6  -0.7   3.0 999.0 99.0 99.00
2015 03 19 10 50 999 99.0 99.0  4.08  9.09  7.03  39 1007.1  -0.6   3.0 999.0 99.0 99.00
2015 03 19 11 50 999 99.0 99.0  3.99  9.09  6.99  38 1006.8  -0.7   2.9 999.0 99.0 99.00
2015 03 19 12 50 999 99.0 99.0  3.77  8.33  6.75  39 1006.6  -0.8   2.9 999.0 99.0 99.00
2015 03 19 13 50 999 99.0 99.0  4.44 10.00  7.16  31 1006.3  -1.1   2.9 999.0 99.0 99.00
2015 03 19 14 50 999 99.0 99.0  4.23  9.09  7.18  27 1006.0  -1.2   2.9 999.0 99.0 99.00
2015 03 19 15 50 999 99.0 99.0  4.27  9.09  7.15  39 1005.5  -1.2   2.8 999.0 99.0 99.00
2015 03 19 16 50 999 99.0 99.0  4.32 10.00  7.11  24 1005.3  -1.0   2.8 999.0 99.0 99.00
2015 03 19 17 50 999 99.0 99.0  4.14 10.00  7.09  15 1005.4  -0.8   2.8 999.0 99.0 99.00
2015 03 19 18 50 999 99.0 99.0  4.39 10.00  7.34  21 1005.3  -0.6   2.8 999.0 99.0 99.00
2015 03 19 19 50 999 99.0 99.0  4.17 10.00  7.27  30 1005.7  -0.8   2.8 999.0 99.0 99.00
2015 03 19 20 50 999 99.0 99.0  4.20 10.00  7.25  24 1005.9  -0.4   2.8 999.0 99.0 99.00
2015 03 19 21 50 999 99.0 99.0  4.33  9.09  7.42  22 1006.0  -0.5   2.8 999.0 99.0 99.00
2015 03 19 22 50 999 99.0 99.0  4.81 10.00  7.64  20 1006.1  -0.1   2.8 999.0 99.0 99.00
2015 03 19 23 50 999 99.0 99.0  3.85  9.09  6.84  23 1006.1   0.1   2.8 999.0 99.0 99.00
2015 03 20 00 50 999 99.0 99.0  4.08  9.09  7.10  22 1006.3   0.2   2.8 999.0 99.0 99.00
2015 03 20 01 50 999 99.0 99.0  3.79 10.00  6.99  18 1006.4   0.2   2.8 999.0 99.0 99.00
2015 03 20 02 50 999 99.0 99.0  3.74 10.00  7.10  11 1006.7   0.0   2.8 999.0 99.0 99.00
2015 03 20 03 50 999 99.0 99.0  3.56 10.00  7.18  12 1006.9  -0.2   2.8 999.0 99.0 99.00
2015 03 20 04 50 999 99.0 99.0  3.28  9.09  6.94  11 1007.1  -0.1   2.8 999.0 99.0 99.00
2015 03 20 05 50 999 99.0 99.0  3.40 10.00  6.88   1 1007.6  -0.5   2.8 999.0 99.0 99.00
2015 03 20 06 50 999 99.0 99.0  3.44 10.00  7.23   9 1008.0  -0.4   2.8 999.0 99.0 99.00
2015 03 20 07 50 999 99.0 99.0  3.14  8.33  6.64  14 1008.3  -0.3   2.8 999.0 99.0 99.00
2015 03 20 08 50 999 99.0 99.0  3.15 10.00  6.75   5 1008.6  -0.2   2.8 999.0 99.0 99.00
2015 03 20 09 50 999 99.0 99.0  3.02  9.09  6.49  11 1008.7   0.1   2.8 999.0 99.0 99.00
2015 03 20 10 50 999 99.0 99.0  2.99  9.09  6.62   7 1008.8  -0.2   2.8 999.0 99.0 99.00
2015 03 20 11 50 999 99.0 99.0  2.58  9.09  6.28   4 1008.8   0.0   2.8 999.0 99.0 99.00
2015 03 20 12 50 999 99.0 99.0  2.77  8.33  6.47   9 1008.9   0.0   2.8 999.0 99.0 99.00
2015 03 20 13 50 999 99.0 99.0  2.67  7.14  6.19  17 1009.0  -0.1   2.8 999.0 99.0 99.00
2015 03 20 14 50 999 99.0 99.0  2.57  8.33  6.23   5 1009.0  -0.3   2.8 999.0 99.0 99.00
2015 03 20 15 50 999 99.0 99.0  2.84  9.09  6.49   4 1009.1  -0.2   2.8 999.0 99.0 99.00
2015 03 20 16 50 999 99.0 99.0  2.76  8.33  6.50   7 1009.1  -0.4   2.8 999.0 99.0 99.00
2015 03 20 17 50 999 99.0 99.0  2.53  9.09  6.41   1 1009.4  -0.4   2.8 999.0 99.0 99.00
2015 03 20 18 50 999 99.0 99.0  2.62  7.69  6.50  14 1009.7  -0.3   2.8 999.0 99.0 99.00
2015 03 20 19 50 999 99.0 99.0  2.62  9.09  6.27   3 1009.7  -0.9   2.8 999.0 99.0 99.00
2015 03 20 20 50 999 99.0 99.0  2.72  8.33  6.44 356 1009.9  -0.9   2.8 999.0 99.0 99.00
2015 03 20 21 50 999 99.0 99.0  2.57  8.33  6.25   8 1009.9  -1.0   2.8 999.0 99.0 99.00
2015 03 20 22 50 999 99.0 99.0  2.65  9.09  6.53 356 1009.9  -0.9   2.8 999.0 99.0 99.00
2015 03 20 23 50 999 99.0 99.0  2.38  9.09  6.15  13 1009.7  -0.7   2.8 999.0 99.0 99.00
2015 03 21 00 50 999 99.0 99.0  2.47  7.69  6.23   8 1009.7  -0.6   2.8 999.0 99.0 99.00
2015 03 21 01 50 999 99.0 99.0  2.38  8.33  6.19  12 1009.4  -0.6   2.8 999.0 99.0 99.00
2015 03 21 02 50 999 99.0 99.0  2.32  9.09  6.20 355 1009.4  -0.5   2.8 999.0 99.0 99.00
2015 03 21 03 50 999 99.0 99.0  2.49  8.33  6.44   2 1009.2  -0.3   2.9 999.0 99.0 99.00
2015 03 21 04 50 999 99.0 99.0  2.29  9.09  6.02 355 1009.1  -0.5   2.9 999.0 99.0 99.00
2015 03 21 05 50 999 99.0 99.0  2.48  8.33  6.26   1 1009.4  -0.4   2.9 999.0 99.0 99.00
2015 03 21 06 50 999 99.0 99.0  2.44  8.33  6.33   1 1009.8  -0.3   2.9 999.0 99.0 99.00
2015 03 21 07 50 999 99.0 99.0  2.50  9.09  6.54 347 1010.1  -0.4   2.9 999.0 99.0 99.00
2015 03 21 08 50 999 99.0 99.0  2.44  9.09  6.25 352 1010.3  -0.3   2.9 999.0 99.0 99.00
2015 03 21 09 50 999 99.0 99.0  2.48  9.09  6.35 350 1010.4  -0.5   3.0 999.0 99.0 99.00
2015 03 21 10 50 999 99.0 99.0  2.46  8.33  6.25   1 1010.4  -0.1   3.0 999.0 99.0 99.00
2015 03 21 11 50 999 99.0 99.0  2.51  8.33  6.22 350 1010.7  -0.1   3.0 999.0 99.0 99.00
2015 03 21 12 50 999 99.0 99.0  2.46  8.33  5.96   3 1010.7  -0.5   3.0 999.0 99.0 99.00
2015 03 21 13 50 999 99.0 99.0  2.66  8.33  6.37 352 1010.6   0.0   3.0 999.0 99.0 99.00
2015 03 21 14 50 999 99.0 99.0  2.46  9.09  6.13 355 1010.6   0.0   3.0 999.0 99.0 99.00
2015 03 21 15 50 999 99.0 99.0  2.20  6.25  5.75   8 1010.8   0.1   2.9 999.0 99.0 99.00
2015 03 21 16 50 999 99.0 99.0  2.21  9.09  5.96 352 1010.8   0.1   2.9 999.0 99.0 99.00
2015 03 21 17 50 999 99.0 99.0  2.49  8.33  5.95 345 1011.2   0.3   2.9 999.0 99.0 99.00
2015 03 21 18 50 999 99.0 99.0  2.35  9.09  5.85 341 1011.9   0.3   2.9 999.0 99.0 99.00
2015 03 21 19 50 999 99.0 99.0  2.35  9.09  5.93 356 1012.4   0.2   2.9 999.0 99.0 99.00
2015 03 21 20 50 999 99.0 99.0  2.34  9.09  5.98 355 1012.7   0.1   3.0 999.0 99.0 99.00
2015 03 21 21 50 999 99.0 99.0  2.46  9.09  6.17 352 1013.2   0.0   3.0 999.0 99.0 99.00
2015 03 21 22 50 999 99.0 99.0  2.31  7.69  5.84   3 1013.7  -0.2   3.0 999.0 99.0 99.00
2015 03 21 23 50 999 99.0 99.0  2.22  8.33  5.95 358 1014.1  -0.5   3.0 999.0 99.0 99.00
2015 03 22 00 50 999 99.0 99.0  2.15  8.33  5.81 351 1014.2  -0.6   3.0 999.0 99.0 99.00
2015 03 22 01 50 999 99.0 99.0  2.01  7.69  5.81   1 1014.2  -0.8   3.0 999.0 99.0 99.00
2015 03 22 02 50 999 99.0 99.0  2.14  7.69  5.91   4 1014.7  -0.9   3.0 999.0 99.0 99.00
2015 03 22 03 50 999 99.0 99.0  1.98  7.69  5.62   4 1014.7  -1.2   3.0 999.0 99.0 99.00
2015 03 22 04 50 999 99.0 99.0  2.09  8.33  5.75   1 1015.0  -1.3   3.0 999.0 99.0 99.00
2015 03 22 05 50 999 99.0 99.0  1.98  8.33  5.61   3 1015.4  -1.5   3.0 999.0 99.0 99.00
2015 03 22 06 50 999 99.0 99.0  2.14  7.69  5.68 360 1015.8  -1.6   3.1 999.0 99.0 99.00
2015 03 22 07 50 999 99.0 99.0  2.03  7.69  5.56 360 1016.3  -1.9   3.1 999.0 99.0 99.00
2015 03 22 08 50 999 99.0 99.0  1.75  7.69  5.34  14 1016.5  -1.8   3.1 999.0 99.0 99.00
2015 03 22 09 50 999 99.0 99.0  1.87  7.69  5.53   7 1016.9  -2.0   3.1 999.0 99.0 99.00
2015 03 22 10 50 999 99.0 99.0  1.68  8.33  5.31 360 1016.8  -1.7   3.1 999.0 99.0 99.00
2015 03 22 11 50 999 99.0 99.0  1.79  6.67  5.27  23 1017.0  -1.7   3.1 999.0 99.0 99.00
2015 03 22 12 50 999 99.0 99.0  1.73  7.69  5.24   3 1017.2  -1.9   3.1 999.0 99.0 99.00
2015 03 22 13 50 999 99.0 99.0  1.88  7.69  5.42  10 1017.3  -2.0   3.0 999.0 99.0 99.00
2015 03 22 14 50 999 99.0 99.0  1.95  7.14  5.44   3 1017.4  -2.2   3.0 999.0 99.0 99.00
2015 03 22 15 50 999 99.0 99.0  1.79  6.67  5.15  34 1017.4  -2.0   3.0 999.0 99.0 99.00
2015 03 22 16 50 999 99.0 99.0  1.90  7.14  5.28  16 1017.4  -1.9   3.0 999.0 99.0 99.00
2015 03 22 17 50 999 99.0 99.0  1.68  6.25  5.14  30 1017.6  -1.9   3.0 999.0 99.0 99.00
2015 03 22 18 50 999 99.0 99.0  1.78  7.14  5.24  18 1017.7  -1.6   3.0 999.0 99.0 99.00
2015 03 22 19 50 999 99.0 99.0  1.72  6.25  5.12  31 1017.7  -1.3   3.1 999.0 99.0 99.00
2015 03 22 20 50 999 99.0 99.0  1.68  7.14  4.89  18 1017.9  -1.2   3.1 999.0 99.0 99.00
2015 03 22 21 50 999 99.0 99.0  1.76  6.67  4.96  26 1017.9  -1.1   3.1 999.0 99.0 99.00
2015 03 22 22 50 999 99.0 99.0  1.82  6.25  5.05  41 1018.0  -1.1   3.1 999.0 99.0 99.00
2015 03 22 23 50 999 99.0 99.0  2.07  6.67  5.35  30 1018.3  -1.2   3.1 999.0 99.0 99.00
2015 03 23 00 50 999 99.0 99.0  2.01  6.67  5.47  42 1018.2  -1.1   3.1 999.0 99.0 99.00
2015 03 23 01 50 999 99.0 99.0  1.86  6.25  5.15  51 1018.1  -1.2   3.1 999.0 99.0 99.00
2015 03 23 02 50 999 99.0 99.0  1.92  6.67  5.28  25 1017.9  -1.3   3.1 999.0 99.0 99.00
2015 03 23 03 50 999 99.0 99.0  1.78  6.25  5.15  44 1017.8  -1.4   3.1 999.0 99.0 99.00
2015 03 23 04 50 999 99.0 99.0  1.79  6.67  5.19  45 1017.8  -1.5   3.1 999.0 99.0 99.00
2015 03 23 05 50 999 99.0 99.0  1.81  6.67  5.13  30 1017.7  -1.6   3.1 999.0 99.0 99.00
2015 03 23 06 50 999 99.0 99.0  1.86  6.67  5.18  33 1018.0  -1.8   3.1 999.0 99.0 99.00
2015 03 23 07 50 999 99.0 99.0  1.76  6.25  4.93  27 1018.0  -1.5   3.1 999.0 99.0 99.00
2015 03 23 08 50 999 99.0 99.0  1.92  6.67  5.22  44 1018.2  -1.8   3.1 999.0 99.0 99.00
2015 03 23 09 50 999 99.0 99.0  1.76  6.25  5.11  45 1018.0  -1.7   3.1 999.0 99.0 99.00
2015 03 23 10 50 999 99.0 99.0  1.54  6.25  4.77  56 1017.6  -1.8   3.1 999.0 99.0 99.00
2015 03 23 11 50 999 99.0 99.0  1.55  6.25  4.81  44 1017.7  -2.0   3.1 999.0 99.0 99.00
2015 03 23 12 50 999 99.0 99.0  1.84  6.67  5.16  59 1017.4  -2.0   3.0 999.0 99.0 99.00
2015 03 23 13 50 999 99.0 99.0  1.77  6.67  4.97  57 1017.1  -2.0   3.0 999.0 99.0 99.00
2015 03 23 14 50 999 99.0 99.0  1.69  6.25  4.95  41 1016.7  -2.0   3.0 999.0 99.0 99.00
2015 03 23 15 50 999 99.0 99.0  1.66  6.25  4.95  40 1016.7  -2.1   3.0 999.0 99.0 99.00
2015 03 23 16 50 999 99.0 99.0  1.58  5.88  4.84  40 1016.6  -1.8   3.0 999.0 99.0 99.00
