"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"154","#Beychella #naenaetwins #melanin 
*CHECK OUT THE WHOLE VIDEO, LINK IN BIO* https://t.co/meELy7hGgU",FALSE,4,NA,2018-05-06 17:28:05,FALSE,NA,"993180612193173504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nae_Twins",2,FALSE,FALSE,NA,NA
"155","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 17:27:36,FALSE,NA,"993180493112791041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamajewelss",28,TRUE,FALSE,NA,NA
"156","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",FALSE,0,NA,2018-05-06 17:25:25,FALSE,NA,"993179942790811649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hornyslut_19",21415,TRUE,FALSE,NA,NA
"157","RT @Richard_Nael: Beyoncé a WOC, mother of 3, feminist did a 2 hrs show on heels, perfect pitch, brought destiny, solange and her husband,…",FALSE,0,NA,2018-05-06 17:21:38,FALSE,NA,"993178990260244480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scricciolina27",49445,TRUE,FALSE,NA,NA
"158","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 17:15:09,FALSE,NA,"993177359187574786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iBeezWithOnika_",28,TRUE,FALSE,NA,NA
"159","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 17:14:18,FALSE,NA,"993177147136094208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjongslight",28,TRUE,FALSE,NA,NA
"160","RT @kahrazyinlove: After being harassed by my lovely supporters lol, The final and official mix of 'Everybody Mad' with the horns, edited a…",FALSE,0,NA,2018-05-06 17:11:17,FALSE,NA,"993176386499162113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatidomagirl",634,TRUE,FALSE,NA,NA
"161","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",FALSE,0,NA,2018-05-06 17:11:14,FALSE,NA,"993176374537084929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikonicpunani",21415,TRUE,FALSE,NA,NA
"162","RT @BeyLegion: Beyoncé's choreographers @ChrisGrantMUSIC &amp; @JaQuelKnight talk #Beychella &amp; how the HBCU concept came about.

https://t.co/M…",FALSE,0,NA,2018-05-06 17:03:32,FALSE,NA,"993174437288652801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","antiandchill",340,TRUE,FALSE,NA,NA
"163","https://t.co/wy4xb33EH5 https://t.co/ZJA5YGQWza Adele Mood 2 #Beychella https://t.co/nO1BTFJHXz",FALSE,0,NA,2018-05-06 17:00:32,FALSE,NA,"993173678996193280",NA,"<a href=""https://www.dougv.com/2015/08/posting-status-updates-to-twitter-via-linqtotwitter-walkthrough-tutorial-part-1/"" rel=""nofollow"">Big Tower</a>","cloud_celebrity",0,FALSE,FALSE,NA,NA
"164","RT @mothabey: “wait, is that bubbalicious gum?”
“no”
“nile later’s?”
“yeah, you want one?”
“yes”
ICONIC!!!! LEGENDARY!!!! ALL OF THE ABOVE!…",FALSE,0,NA,2018-05-06 17:00:16,FALSE,NA,"993173615175700481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cravee_mylaa",33202,TRUE,FALSE,NA,NA
"165","Anyone catch ''Lift Every Voice and Sing'' at #Beychella? Amazing. #STFM18",FALSE,3,NA,2018-05-06 16:56:22,FALSE,NA,"993172632093773824",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bicmay",0,FALSE,FALSE,NA,NA
"166","RT @OhTimehin: “Ladies! Are we smart? Are we strong? Have we had enough?!” - Beyoncé Giselle Knowles-Carter at #Beychella. 

#NoMore #Times…",FALSE,0,NA,2018-05-06 16:56:05,FALSE,NA,"993172561151385600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thejummyadebayo",15,TRUE,FALSE,NA,NA
"167","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 16:55:09,FALSE,NA,"993172326924496896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mylangotcake",28,TRUE,FALSE,NA,NA
"168","RT @Richard_Nael: Beyoncé a WOC, mother of 3, feminist did a 2 hrs show on heels, perfect pitch, brought destiny, solange and her husband,…",FALSE,0,NA,2018-05-06 16:48:56,FALSE,NA,"993170759857172480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivianneggh",49445,TRUE,FALSE,NA,NA
"169","So when Trump was elected, I remember people tweeting that at least we would get some great art out of the Trump er… https://t.co/HdEwi6apoI",FALSE,2,NA,2018-05-06 16:48:37,TRUE,NA,"993170681415262214",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","terriah01",0,FALSE,FALSE,NA,NA
"170","RT @MediaBritt: The #HBCU experience is unparalleled. It's not without headaches but the culture, education &amp; life outweigh the weaknesses.…",FALSE,0,NA,2018-05-06 16:44:41,FALSE,NA,"993169691664355329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___xxtj",994,TRUE,FALSE,NA,NA
"171","RT @ayotrey: #Beychella as I promised<ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> #ErrrbodyMAD https://t.co/SGELiRVTm6",FALSE,0,NA,2018-05-06 16:42:37,FALSE,NA,"993169170165587968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimala_lihle",58,TRUE,FALSE,NA,NA
"172","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 16:41:04,FALSE,NA,"993168781055799297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeYoMilline",28,TRUE,FALSE,NA,NA
"173","RT @GhostFaceSigma: So you want to be in the Beyhive!? You want to protect most honorable Edge Snatching Queen Beyonce!? Its time to pledge…",FALSE,0,NA,2018-05-06 16:40:07,FALSE,NA,"993168543607934976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Poks___",10,TRUE,FALSE,NA,NA
"174","RT @Yonce_Hub: Oh yes <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #Beychella https://t.co/g94j2F1cpL",FALSE,0,NA,2018-05-06 16:40:03,FALSE,NA,"993168526646108163",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimala_lihle",27,TRUE,FALSE,NA,NA
"175","This Beyonce Lip Art By Jazmina Daniel Is Breathtaking And Fit For A Queen!
 https://t.co/lG07aTWn8w

#beyonce… https://t.co/ntL2SfVwWD",FALSE,0,NA,2018-05-06 16:36:44,TRUE,NA,"993167691887226880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TyngQi",1,FALSE,FALSE,NA,NA
"176","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",FALSE,0,NA,2018-05-06 16:35:21,FALSE,NA,"993167344968130563",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baileeey3",25,TRUE,FALSE,NA,NA
"177","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 16:30:45,FALSE,NA,"993166186157309952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingJerod_",28,TRUE,FALSE,NA,NA
"178","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",FALSE,0,NA,2018-05-06 16:26:14,FALSE,NA,"993165049043832832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","valleyxcarter",21415,TRUE,FALSE,NA,NA
"179","RT @tacobeal: Shoutout to @beyonce for helping me reach my summer bod #beyonce #beychella #beychellachallenge https://t.co/OV1xcmxg02",FALSE,0,NA,2018-05-06 16:24:46,FALSE,NA,"993164680427393027",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","genmidence",4,TRUE,FALSE,NA,NA
"180","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 16:23:56,FALSE,NA,"993164471865610242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kingbadboysclub",28,TRUE,FALSE,NA,NA
"181","RT @BeyLegion: Beyoncé's choir and BGVs singing ""Party"" before hitting the stage at #Coachella<ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #Beychella #Round2 https://t.co/ltdMUQTFR7",FALSE,0,NA,2018-05-06 16:18:14,FALSE,NA,"993163036029521920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deja_mw",15914,TRUE,FALSE,NA,NA
"182","RT @MellyMel320: Yall can't tell me that transition into the swag surf wasn't dope! #beyonce #beychella https://t.co/zAPwGzHJ5a",FALSE,0,NA,2018-05-06 16:14:49,FALSE,NA,"993162176230604800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darynossaurus",5439,TRUE,FALSE,NA,NA
"183","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",FALSE,0,NA,2018-05-06 16:11:25,FALSE,NA,"993161320416542721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlackenedGold_",28,TRUE,FALSE,NA,NA
"184","Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella… https://t.co/HWLfgTZmSI",FALSE,95,"KingJerod_",2018-05-06 16:10:41,TRUE,"992606827203452928","993161137058402305","379718015","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingJerod_",28,FALSE,FALSE,NA,NA
"185","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",FALSE,0,NA,2018-05-06 16:10:32,FALSE,NA,"993161099674554369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nehmm_",47,TRUE,FALSE,NA,NA
"186","RT @crystaaalSG: The girls. The harmonies. The fucking BEAUTY. I’ve loved these women since I was 7 years old and to finally see them all t…",FALSE,0,NA,2018-05-06 16:08:39,FALSE,NA,"993160622803210241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iiammkenn",4771,TRUE,FALSE,NA,NA
"187","My dad knows <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #Beychella https://t.co/YimkWp9DMI",FALSE,0,NA,2018-05-06 16:07:55,FALSE,NA,"993160440980164608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuciaEM_xo",0,FALSE,FALSE,NA,NA
"188","I wish I could see the reaction on Beyoncé’s face when she heard 4:44.  @Beyonce #JayZ #Beychella https://t.co/z3RRqhoA5i",FALSE,0,NA,2018-05-06 16:04:07,FALSE,NA,"993159482468286465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wearedefiant",0,FALSE,FALSE,NA,NA
"189","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 15:58:34,FALSE,NA,"993158087044419584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yofavnympho",52,TRUE,FALSE,NA,NA
"190","RT @ChannelOTV: WOW <ed><U+00A0><U+00BD><ed><U+00B1><U+0091>! Supreme snatcher Beyoncè's Coachella performance was full of iconic moments, including that Destiny's Child reunion…",FALSE,0,NA,2018-05-06 15:56:24,FALSE,NA,"993157541407453184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thembel77672201",7,TRUE,FALSE,NA,NA
"191","Shoutout to @beyonce for helping me reach my summer bod #beyonce #beychella #beychellachallenge https://t.co/OV1xcmxg02",FALSE,10,NA,2018-05-06 15:55:41,FALSE,NA,"993157360700067840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tacobeal",4,FALSE,FALSE,NA,NA
"192","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",FALSE,0,NA,2018-05-06 15:52:13,FALSE,NA,"993156490067431425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UncleSos11",21415,TRUE,FALSE,NA,NA
"193","RT @IBeenCrowned: BEYONCÉ HITS THE STAGE TODAY #Beychella 
 https://t.co/khys7rTz4o",FALSE,0,NA,2018-05-06 15:50:19,FALSE,NA,"993156012549918721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaboyGago",1286,TRUE,FALSE,NA,NA
"194","RT @BeyLegion: EVERYBODY MAD <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> @otgenasis #Beychella #Round2 https://t.co/DsCEWIhL9T",FALSE,0,NA,2018-05-06 15:40:54,FALSE,NA,"993153641694531585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","piercesdagger",3942,TRUE,FALSE,NA,NA
"195","RT @KhadiDon: Where is Beyoncé #Beychella https://t.co/2abpMLb5A2",FALSE,0,NA,2018-05-06 15:38:47,FALSE,NA,"993153106195238912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","millerjames123",2661,TRUE,FALSE,NA,NA
"196","O.T. Genasis “Everybody Mad” with the #Beychella horns is my mood for the entire summer.",FALSE,0,NA,2018-05-06 15:32:53,FALSE,NA,"993151622636359680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dreas_Logic",0,FALSE,FALSE,NA,NA
"197","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",FALSE,0,NA,2018-05-06 15:32:15,FALSE,NA,"993151461998678016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JEDIDIAHPEACE",25,TRUE,FALSE,NA,NA
"198","RT @imbriyonce: If you thought I was about to sit here, learn choreo &amp; dance like I’m one of Beyoncé's backup dancer... YOU’RE ABSOLUTELY R…",FALSE,0,NA,2018-05-06 15:30:53,FALSE,NA,"993151121744171009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harrythafool",97049,TRUE,FALSE,NA,NA
"199","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",FALSE,0,NA,2018-05-06 15:11:40,FALSE,NA,"993146281840271361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iStraight_Bash",21415,TRUE,FALSE,NA,NA
"200","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 15:11:12,FALSE,NA,"993146167713239041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DraeSaunches",52,TRUE,FALSE,NA,NA
"201","RT @AntonyNgureG: Take your business to the next level,  for as low as Ksh 10 get a branded eco friendly bag. 0733292116 https://t.co/AJstT…",FALSE,0,NA,2018-05-06 15:09:18,FALSE,NA,"993145687159209984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DuncanWere",3,TRUE,FALSE,NA,NA
"202","RT @Simonna: Beyonce! Wow! What a performance. She still has it! Mama<ed><U+00A0><U+00BD><ed><U+00B1><U+0091> <ed><U+00A0><U+00BD><ed><U+00B0><U+009D>  #Coachella2018 #Beyonce #BeyHive #BEYCHELLA #COCHELLA #Queenb htt…",FALSE,0,NA,2018-05-06 15:06:37,FALSE,NA,"993145013344317440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yamsshun",26,TRUE,FALSE,NA,NA
"203","RT @mikeyjthedancer: He’s BACK! When I went to Coachella, I got asked a lot so I delivered lol @TheEllenShow @TheView @TheRealDaytime @Lave…",FALSE,0,NA,2018-05-06 15:05:47,FALSE,NA,"993144804241534978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Outspok3n____",44,TRUE,FALSE,NA,NA
"204","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 15:05:42,FALSE,NA,"993144780992458752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kiss_Begins_K",52,TRUE,FALSE,NA,NA
"205","RT @lovelythepoet: #Beychella this part right here turnt me all the way up https://t.co/4ToWPEyfPN",FALSE,0,NA,2018-05-06 15:03:47,FALSE,NA,"993144300312686592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","victoriajustce9",4036,TRUE,FALSE,NA,NA
"206","@MsPackyetti I just welcomed him into the sorority my Line Sister all is good. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #BDKSpring18 #BetaDeltaKappa #Beychella",FALSE,0,"MsPackyetti",2018-05-06 15:03:27,FALSE,"993139622422003712","993144215407230979","239509917","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","candaceconvo",0,FALSE,FALSE,NA,NA
"207","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 14:46:54,FALSE,NA,"993140050241245184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christinadejene",52,TRUE,FALSE,NA,NA
"208","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 14:40:32,FALSE,NA,"993138450596581376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayylialovee",52,TRUE,FALSE,NA,NA
"209","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 14:39:35,FALSE,NA,"993138210451656704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aijalonnie",52,TRUE,FALSE,NA,NA
"210","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 14:37:47,FALSE,NA,"993137757013889025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__jaajaa",52,TRUE,FALSE,NA,NA
"211","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 14:36:56,FALSE,NA,"993137543930630145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","giiology",52,TRUE,FALSE,NA,NA
"212","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",FALSE,0,NA,2018-05-06 14:33:05,FALSE,NA,"993136574408876034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BriyanaTaylor",52,TRUE,FALSE,NA,NA
"213","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",FALSE,0,NA,2018-05-06 14:30:03,FALSE,NA,"993135811964137472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustdatGreat",47,TRUE,FALSE,NA,NA
"214","RT @BeyLegion: Beyoncé &amp; @JBALVIN performing #MiGente at #Coachella. #Beychella #Round2

""Where you at? Where you at? HEY!"" is the new ""Som…",FALSE,0,NA,2018-05-06 14:29:15,FALSE,NA,"993135608796246021",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jacquel38411638",3119,TRUE,FALSE,NA,NA
