"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"233","hopelesscleavag","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"234","Hornyslut_19","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"235","howlfinished","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"236","hspilots","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,6.0679194,43.9351691
"237","hudhurungi","RT @_Kyra: Rihanna went to see Cardi B at #Coachella wearing a complete look from @Gucci’s Fall 2018 Collection. https://t.co/5SLjLnKhu4",9,0,-1,1,71.9243183,30.4911461
"238","iam_nayab2","We don't have #coachella in #Pakistan but let's pretend....!! <ed><U+00A0><U+00BD><ed><U+00B8><U+009B><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
#dabbing… https://t.co/MkXZdHJLT6",0,0,-1,1,74.3587473,31.5203696
"239","IbukunoluwaAko1","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"240","ikonicpunani","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"241","ILY_AGRANDE","RT @BaileysLook: .@chloexhalle performing “Happy Without Me” today in #Coachella https://t.co/3Li5EJcCay",9,0,1,1,NA,NA
"242","incisivenoisele","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"243","inventivechroni","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"244","iStraight_Bash","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,-84.3879824,33.7489954
"245","iteratorochil","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"246","itsjoelsheart","RT @LittleMix: When #Leighade take on #Coachella <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0085> LM HQ x https://t.co/fHVrPOR09R",4054,0,0,0,NA,NA
"247","itsjoelsheart","RT @LittleMix: Bootsy Bellows <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Coachella #LeighadeTakeLA <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><U+FE0F> https://t.co/Dlx4TxLkfH",4322,0,0,0,NA,NA
"248","itsmevanessaa_","RT @Kalita_Lamba: #coachella 
Instagram: @kalitalamba
@BenefitBeauty Ka brow no.6 &amp; brow setter and setting gel 
@kyliecosmetics Burgundy p…",13,0,0,0,-112.0740373,33.4483771
"249","itsnotmarvyn","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,-95.4605133,29.8135274
"250","ItsyagirlCecee","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,3.7662947,51.054305
"251","ItuMookodi","RT @narryyonce: One of my favorite parts. Beyoncé did that. <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #Coachella https://t.co/QHIYf03yJa",250,0,1,1,136.2091547,-30.0002315
"252","itz_yhemi","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,8.675277,9.081999
"253","Iyanulago","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"254","j9EY6iTFr6of7Ks","RT @YoshikiOfficial: Ask me questions! #YoshikiSpotify #AMA #Spotify 
RT @Spotify Before @XJapanOfficial's final @Coachella concert this Sa…",798,0,0,0,137.0257282,36.7540964
"255","jacki_kocmick","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,105.318756,61.52401
"256","jackstaffhill","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"257","Jacquel38411638","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,NA,NA
"258","Jacquel38411638","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,NA,NA
"259","Jacquel38411638","RT @BeyLegion: Beyoncé &amp; @JBALVIN performing #MiGente at #Coachella. #Beychella #Round2

""Where you at? Where you at? HEY!"" is the new ""Som…",3119,0,0,0,NA,NA
"260","Jacquel38411638","RT @BeyLegion: Beyoncé &amp; @JBALVIN performing #MiGente at #Coachella. #Beychella #Round2

""Where you at? Where you at? HEY!"" is the new ""Som…",3119,0,0,0,NA,NA
"261","Jacquel38411638","RT @nylahkhynedi: When You Find Out You're Going To See @Beyonce <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> @DearBlkGirls @KELLYROWLAND @solangeknowles #BEYONCECOACHELLA #beyonc…",2,0,0,0,NA,NA
"262","Jacquel38411638","RT @nylahkhynedi: When You Find Out You're Going To See @Beyonce <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> @DearBlkGirls @KELLYROWLAND @solangeknowles #BEYONCECOACHELLA #beyonc…",2,0,0,0,NA,NA
"263","JadaStone7","RT @xStaciox: So I did a thing today #Beychella #Coachella https://t.co/LKOYt1o3Ki",37,0,0,0,-78.8783585,35.0526641
"264","jajabor1958","RT @GalsWander: Z: Having one of those mornings where you wake up, and it’s full of possibilities....
Where Gals Wander
There’s More To Lif…",11,0,0,0,78.1427696,9.9359632
"265","janvandale_","/<U+29BF>L<U+29BF>\ Download my track 4 FREE! https://t.co/1Y3pLzfxJI #house #armada #EDM #coachella #Ultra #tomorrowland #DJ \_(<U+30C4>)_/",0,1,1,1,6.0830219,52.5167747
"266","JEDIDIAHPEACE","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,-95.7099399,37.2248982
"267","Jessica_Meza99","RT @MrJeromeTrammel: So am I the only one who noticed when @Beyonce went to change outfits she changed her damn nail polish? We don’t deser…",19076,0,-1,1,NA,NA
"268","jj_flxxx","RT @xStaciox: So I did a thing today #Beychella #Coachella https://t.co/LKOYt1o3Ki",37,0,0,0,NA,NA
"269","JLawsonBlog","fyeah-pony:ponysmakeup: Starry for #coachella <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> day 1 look! :) https://t.co/giBBErToRi",0,0,0,0,NA,NA
"270","jnr_coulibaly","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,-5.54708,7.539989
"271","jocularconferen","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"272","JodieFlmt","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,3.057256,50.62925
"273","joevecchiorocks","RT @NHAmusic: OPEN DAY ALERT<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> #music #musicbusiness #musicindustry #musicbiz #startnow #futuremusic #musicschool #studymusic #shortcourse #…",3,0,0,0,-84.386555,39.371477
"274","Jordee_G4L","RT @Tinashe_HQ: Tinashe x #Coachella https://t.co/PK1GcvsY8T",113,0,0,0,3.876716,43.610769
"275","jose61714475","RT @BabestationTV: As it's #Coachella this week we thought we'd bring you some filthy festival babes on https://t.co/zfPHiKJk2K <ed><U+00A0><U+00BC><ed><U+00BE><U+0089>

@JasminM…",10,0,-1,1,NA,NA
"276","JuanLuisM87","RT @HiltonEmpresses: .@ParisHilton at #Coachella Day 1 in Indio in 2016 <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/FGyT1lY9Be",8,0,0,0,-120.624744,35.23116
"277","JuLka12465","RT @Eminem_Pro: #Eminem - The Way I Am (#Coachella 2018, Weekend 1) https://t.co/n7pLlf8V9Z https://t.co/h17N7tEPdd",3,0,0,0,19.145136,51.919438
"278","JusticeeMiranda","RT @VictoriaJustice: mood: swings #Coachella Day 3 https://t.co/BmP5nmVTex",1433,0,0,0,NA,NA
"279","justinbieberjio","Nicki Minaj, The Weeknd, Quavo, Shania Twain, French Montana, Timothée Chalamet and more together for a star-studde… https://t.co/0oOYM5vz4y",0,11,0,0,NA,NA
"280","jxneve","RT @HadidNews: April 14: Bella and Snoop Dogg at the Levi’s x Coachella brunch. #Coachella https://t.co/8G3L9zTxCY",87,0,0,0,NA,NA
"281","kaitlynwalkk","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,NA,NA
"282","kals55","RT @RLMProvisions: Great story about one of the amazing #date farms in the #Coachella Valley. Learn more about the Bautista family and thei…",4,0,2,2,NA,NA
"283","Kanoa84231141","RT @XJapanOfficial: .@TheWrap: @Coachella 2018 Final Report Card
Spirit Award Winners @YoshikiOfficial and @XJapanOfficial 
#Coachella #XJa…",421,0,2,2,NA,NA
"284","KarollKatjaa","RT @katiiimartinez: <ed><U+00A0><U+00BD><ed><U+00B4><U+0099><ed><U+00A0><U+00BE><ed><U+00B7><U+00A1><ed><U+00A0><U+00BC><ed><U+00BE><U+00A1> #Coachella en Coachella, California https://t.co/8aNqCzK798",55,0,0,0,-58.3815591,-34.6036844
"285","KashuJa","RT @djchrisjamaica: FREE Audio (.MP3) Downloads <U+25B6><U+FE0F> https://t.co/sTbCCDEVje <U+25C0><U+FE0F> #AUSTRALIA #BELIZE #BRAZIL #CANADA #COACHELLA #COLOMBIA #COST…",5,0,1,1,-77.297508,18.109581
"286","KashuJa","FREE Audio (.MP3) Downloads <U+25B6><U+FE0F> https://t.co/UQuDJK8851 <U+25C0><U+FE0F> #AUSTRALIA #BELIZE #BRAZIL #CANADA #COACHELLA #COLOMBIA… https://t.co/BYI9SujvxV",0,0,1,1,-77.297508,18.109581
"287","KashuJa","RT @ZodiacRecordsJA: FREE Audio (.MP3) Downloads <U+25B6><U+FE0F> https://t.co/jo1PIYrs50 <U+25C0><U+FE0F> #AUSTRALIA #BELIZE #BRAZIL #CANADA #COACHELLA #COLOMBIA #COS…",5,0,1,1,-77.297508,18.109581
"288","kattocalsetz191","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,27.953389,53.709807
"289","kayoimekusagi","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,-78.6381787,35.7795897
"290","keinerq35","RT @sanholobeats: made this song 4 years ago on a laptop that was falling apart. who was already listening back then :)?

#coachella https:…",586,0,-1,1,-74.297333,4.570868
"291","keininpukubi","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,-82.9987942,39.9611755
"292","Kemi85141946","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"293","KennedyDaniels5","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,3.9470396,7.3775355
"294","KenyaMiIan","RT @KenyaMiIan: Wrapped In Designer'

Palm Springs, CA

#COACHELLA #Money https://t.co/nnCVkneheD",110,0,0,0,NA,NA
"295","Khanyis27261602","RT @BeyLegion: Missed Beyoncé at #Coachella? Catch Beyoncé &amp; JAY-Z on tour this summer and get tickets for #OTRII now: https://t.co/0SZOq3B…",125,0,-1,1,22.937506,-30.559482
"296","KheireddineAfy1","RT @HiltonEmpresses: .@ParisHilton &amp; #CariLeeSladek at #Coachella Day 1 in Indio in 2016 <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B1><U+00AF><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/fTZCBNkQUB",7,0,0,0,35.862285,33.854721
"297","KholiswaOYIE100","RT @BeyLegion: Beyoncé's choir and BGVs singing ""Party"" before hitting the stage at #Coachella<ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #Beychella #Round2 https://t.co/ltdMUQTFR7",15913,0,0,0,22.937506,-30.559482
"298","KingJerod_","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,-81.1637245,33.836081
"299","KingKingston9","RT @supremenavi: Rihanna at #Coachella last night. https://t.co/OlegNrwV0M",9,0,0,0,32.0382856,-28.7807276
"300","KingOnikaMaraj_","RT @PopCrave: Nicki Minaj is back and she's playing no games! #Coachella. <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/CcelJoekyG",738,0,0,0,28.0473051,-26.2041028
"301","kirkmurphy","RT @RLMProvisions: Great story about one of the amazing #date farms in the #Coachella Valley. Learn more about the Bautista family and thei…",4,0,2,2,NA,NA
"302","KiyahW345","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,-82.0906448,26.9761707
"303","KizitoAngella","RT @rhodagreyson: Our #Ugandan version of #Coachella and #Beychella is
#BlanketsAndWineKla #Amazing 
With my partner in crime @KizitoAngell…",2,0,0,0,32.5825197,0.3475964
"304","kneadingmeager","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"305","Koredekore01","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,4.8416936,7.1000051
"306","KyloJared","RT @HiltonEmpresses: .@ParisHilton at #Coachella Day 2 in Indio in 2016 <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/heDMVmpT3a",3,0,0,0,-71.1869963,41.9667703
"307","LA_Everyday","@Reaganpalmer72 See you at #Coachella next year!",0,0,0,0,NA,NA
"308","Laauraa__15","RT @MrJeromeTrammel: So am I the only one who noticed when @Beyonce went to change outfits she changed her damn nail polish? We don’t deser…",19076,0,-1,1,NA,NA
"309","ladeezpop","RT @ladeezpop: Infinity Wars at #Coachella18  #Coachella

@Avengers #Beychella https://t.co/xUdywpPzro",16,0,0,0,100.992541,15.870032
"310","Lady_Demi01","RT @EmoJoshy1: 2017: Lady Gaga performs and releases a surprise single at #Gagachella
It becomes the First #1 Female Song on Worldwide iTun…",152,0,0,0,NA,NA
"311","LadyLuxSwimwear","Chella Babe Black Mini Dress by Ladylux #black #minidress #ladyluxswimwear #summer #coachella https://t.co/vFKRP9xao9",0,0,0,0,-117.9298493,33.6188829
"312","LadyLuxSwimwear","Chella Babe White Mini Dress by Ladylux #white #mini #dress #coachella #ladyluxswimwear https://t.co/PDUC7JltVj",0,0,0,0,-117.9298493,33.6188829
"313","lakstyo","RT @YoshikiOfficial: Playing #sweetdreams with my dear friend @marilynmanson at @coachella. #coachella #marilynmanson #yoshiki #xjapan @xja…",1579,0,0,0,-91.9222598,44.9035894
"314","lastcharmander","RT @I_Am_ErikaG: Bey went to DC with that gogo version of Love on Top. #Coachella #Beychella2 https://t.co/zccj0ROVto",857,0,2,2,NA,NA
"315","LaurenO_JAPAN","RT @claires: You can see all the fun from #Coachella with @emilyskinnerr_ @itsnadiaturner @LaurenOrlando &amp; @lexijaydeb on our YouTube chann…",24,0,1,1,-111.8309088,33.4364661
"316","LeAnnRi38862469","RT @leannrimes: Didn’t make #coachella but I was feeling the vibes... backyard celebration for my stepson’s bday! ‘‘Twas a nice day celebra…",26,0,2,2,-0.016796,51.4767774
"317","leashmotley","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"318","Lebogan27198846","RT @BeyLegion: Beyoncé's choir and BGVs singing ""Party"" before hitting the stage at #Coachella<ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #Beychella #Round2 https://t.co/ltdMUQTFR7",15914,0,0,0,28.0473051,-26.2041028
"319","lebonheurultime","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"320","leeslie_curiel","RT @DailyMigueI: Miguel performed “Caramelo Duro” and brought out @KALIUCHIS to perform her unreleased verse #Coachella https://t.co/aO7JWP…",5470,0,0,0,-111.0937311,34.0489281
"321","leninanntonio","RT @Timbaland: <ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BC><ed><U+00BE><U+00A1><ed><U+00A0><U+00BC><ed><U+00BE><U+00A1>Riot--#Coachella  <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8>: @Perspec7ive https://t.co/IKAJIZUhh6",27,0,0,0,-80.1917902,25.7616798
"322","LeoCrypto1","RT @Tesla_Token: 2 more investors then we will announce the winners

2 out of the next 5 investors gets 1000000 TLS
And  The highest invest…",228,0,0,0,NA,NA
"323","leonbridgesLAT","RT @ColumbiaRecords: Did somethin lite for @coachella . Thanks for having me @DeJLoaf <ed><U+00A0><U+00BD><ed><U+00B6><U+00A4> #liberated - @leonbridges #repost #coachella https:…",11,0,0,0,-102.552784,23.634501
"324","Life_Is_A_Cloud","RT @ItsShakiraMarie: Brand new #BlogPost live NOW- Go check it out. <ed><U+00A0><U+00BD><ed><U+00B8><U+009D><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><U+2764><U+FE0F><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #LifeStyleBlogger #MusicFestivals #Coachella #SAMF #StageCoach #…",0,0,0,0,NA,NA
"325","liljaxbigbuds","RT @TASHSULTANAA: You can live stream my #coachella set right here https://t.co/782JKU4VHp Channel 2, 8pm local/1pm AEST. <ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> @daramunnis 
Th…",107,0,1,1,-120.7401385,47.7510741
"326","Linda_n01","RT @LittleMix: When #Leighade take on #Coachella <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+0085> LM HQ x https://t.co/fHVrPOR09R",4054,0,0,0,NA,NA
"327","Linda_n01","RT @LittleMix: Bootsy Bellows <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> #Coachella #LeighadeTakeLA <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><U+FE0F> https://t.co/Dlx4TxLkfH",4322,0,0,0,NA,NA
"328","linkhalter","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,NA,NA
"329","LiveJasmin","An extra petite package with more sass and class than you can manage, #DaizyClassyGirl will rock your world!… https://t.co/RuuPd68g2b",4,20,-1,1,151.206173,-33.864859
"330","llbns","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"331","LmaoIhateLanato","RT @BeyLegion: Missed Beyoncé at #Coachella? Catch Beyoncé &amp; JAY-Z on tour this summer and get tickets for #OTRII now: https://t.co/0SZOq3B…",125,0,-1,1,-80.2683571,26.6617635
"332","Loove_Pinnk","RT @allpublicart: We've shown you pictures from the #Coachella weekend estate but this video is on a totally different level! The #AllPubli…",131,0,0,0,42.0124661,56.5800358
"333","LordJohnGay","RT @claires: You can see all the fun from #Coachella with @emilyskinnerr_ @itsnadiaturner @LaurenOrlando &amp; @lexijaydeb on our YouTube chann…",24,0,1,1,19.145136,51.919438
