"","screenName","text","retweetCount","favoriteCount","score","absolute_score","lon","lat"
"94","badgaldidii_","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,-84.3880318,33.7614059
"95","badgall_ray","RT @BeyLegion: Beyoncé's choreographers @ChrisGrantMUSIC &amp; @JaQuelKnight talk #Beychella &amp; how the HBCU concept came about.

https://t.co/M…",340,0,0,0,NA,NA
"96","baebutt__","RT @kahrazyinlove: After being harassed by my lovely supporters lol, The final and official mix of 'Everybody Mad' with the horns, edited a…",634,0,-1,1,-81.1637245,33.836081
"97","Baileeey3","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,-95.3698028,29.7604267
"98","barbhaynes","Watching #Beychella, then Donald Glover's #ThisIsAmerica video, then remembering they're both going to be in… https://t.co/U8QLLsjlQe",0,0,0,0,NA,NA
"99","BatistaGii","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",47,0,0,0,NA,NA
"100","beautythisgirl","RT @yelah_nallim: This is what happened the second Jay got on stage LMAO #BEYCHELLA https://t.co/NHhgji2KlR",25827,0,0,0,-95.6376017,37.0335516
"101","Beckhar0o","RT @imbriyonce: If you thought I was about to sit here, learn choreo &amp; dance like I’m one of Beyoncé's backup dancer... YOU’RE ABSOLUTELY R…",97049,0,1,1,-3.435973,55.378051
"102","beeeking_","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",28,0,0,0,-118.2436849,34.0522342
"103","Bey_Online","RT @AStateOfMusic_: @Beyonce 
Guys please help me, I the posted the videos for the BeyHive. Please retweet and help me save my channel. #Be…",4,0,0,0,NA,NA
"104","BEYgalore","Still my jam! Feelin’ Myself... <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#beyonce #lemonade #jayz #jayonce #queenbey @beyonce #beyhive #444 ##BEYgood… https://t.co/qQ8eDITCkg",0,0,-1,1,-79.7919754,36.0726354
"105","BeyLovesGaga","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"106","Beyoutoofullest","@USOWomen @usow2018 got me out here screaming for @MichelleObama like I’m at a @Beyonce #beychella. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2> https://t.co/dPnqHrQVFW",0,0,1,1,-118.2436849,34.0522342
"107","BgcmaniaTv","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",47,0,0,0,NA,NA
"108","bicmay","Anyone catch ''Lift Every Voice and Sing'' at #Beychella? Amazing. #STFM18",0,3,1,1,-95.3698028,29.7604267
"109","BirdPlaneKray","RT @TheYBF: Philly Youth Empowerment group #RoleMODELS (@i_am_a_rolemodel) rocked a #Beychella inspired performance recently. See the kiddi…",1,0,1,1,-97.9899761,32.7956701
"110","Bitchs_TwatchME","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"111","bjjamesk5406","RT @xStaciox: So I did a thing today #Beychella #Coachella https://t.co/LKOYt1o3Ki",37,0,0,0,-95.712891,37.09024
"112","BlackenedGold_","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",28,0,0,0,-67.1404982,18.2040035
"113","BleuuCarly","GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge… https://t.co/4uPGyK9B6P",52,82,0,0,NA,NA
"114","BlueBynum","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,129.0591746,35.1337496
"115","Bonolo21924248","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,25.64031,-25.855978
"116","bookworm1848","RT @MellyMel320: Yall can't tell me that transition into the swag surf wasn't dope! #beyonce #beychella https://t.co/zAPwGzHJ5a",5439,0,-1,1,NA,NA
"117","bookworm1848","RT @MrJeromeTrammel: So am I the only one who noticed when @Beyonce went to change outfits she changed her damn nail polish? We don’t deser…",19076,0,-1,1,NA,NA
"118","bookworm1848","RT @imbriyonce: If you thought I was about to sit here, learn choreo &amp; dance like I’m one of Beyoncé's backup dancer... YOU’RE ABSOLUTELY R…",97049,0,1,1,NA,NA
"119","bookworm1848","RT @Twi5ted3legance: Me and all I did was watch. #Beychella https://t.co/BFGtKfSAGi",734,0,0,0,NA,NA
"120","bookworm1848","RT @ctrlbrian: A DESTINY’S CHILD REUNION MEDLEY WE DESERVED. #BEYCHELLA https://t.co/qqOsXaB6FG",93043,0,0,0,NA,NA
"121","bookworm1848","RT @Richard_Nael: Beyoncé a WOC, mother of 3, feminist did a 2 hrs show on heels, perfect pitch, brought destiny, solange and her husband,…",49445,0,2,2,NA,NA
"122","breeezyonce","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,2.5280732,49.6636127
"123","Brelovesgot7","RT @kahrazyinlove: After being harassed by my lovely supporters lol, The final and official mix of 'Everybody Mad' with the horns, edited a…",634,0,-1,1,-95.712891,37.09024
"124","Brespectlove","<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #freedom @Beyonce #cover 

3 videos that I combined into 1 video Because I recorded it in the Instagram story, so… https://t.co/eHjz3PMcE9",0,0,1,1,106.8105998,-6.2614927
"125","Bribosa","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",47,0,0,0,NA,NA
"126","BriyanaTaylor","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,NA,NA
"127","BROGODSHAWTY","RT @BeyLegion: New #Beychella items now available!

Shop: https://t.co/w2qn6qxDA8 https://t.co/X2lMYFLblv",252,0,0,0,-74.1691928,41.0096684
"128","BROGODSHAWTY","RT @BeyLegion: Beyoncé's reaction to the acclaim #Beychella has received. <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>

https://t.co/M2sdOVS1dA https://t.co/XjbelOTNh8",652,0,1,1,-74.1691928,41.0096684
"129","BROGODSHAWTY","RT @BeyLegion: Beyoncé's choreographers @ChrisGrantMUSIC &amp; @JaQuelKnight talk #Beychella &amp; how the HBCU concept came about.

https://t.co/M…",340,0,0,0,-74.1691928,41.0096684
"130","brysonM_","RT @whal510: EVERYTIME I listen to Deja Vu audio from #Beychella I’m annoyed at Jay Z fucking  up the lyrics!",1,0,-2,2,-81.5157535,27.6648274
"131","BULALI_N","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,NA,NA
"132","bvffon90","RT @imbriyonce: If you thought I was about to sit here, learn choreo &amp; dance like I’m one of Beyoncé's backup dancer... YOU’RE ABSOLUTELY R…",97049,0,1,1,NA,NA
"133","bysvby","RT @AStateOfMusic_: @Beyonce 
Guys please help me, I the posted the videos for the BeyHive. Please retweet and help me save my channel. #Be…",4,0,0,0,NA,NA
"134","CalicoCasa","ICYMI this week I wrote about the revolutionary history of Queen Nefertiti, hidden by our obsession with her beauty… https://t.co/BeArjnNfrb",0,0,3,3,-0.1277583,51.5073509
"135","Camillion_","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,NA,NA
"136","candaceconvo","@MsPackyetti I just welcomed him into the sorority my Line Sister all is good. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #BDKSpring18 #BetaDeltaKappa #Beychella",0,0,1,1,-82.9000751,32.1656221
"137","Carlitosguey86","RT @BeyLegion: .@rihanna watching Beyoncé perform at #Beychella. #Coachella<ed><U+00A0><U+00BD><ed><U+00B2><U+0097> https://t.co/UiDeYdEs0b",3936,0,0,0,-96.7969879,32.7766642
"138","CassaniaC","RT @xStaciox: So I did a thing today #Beychella #Coachella https://t.co/LKOYt1o3Ki",37,0,0,0,NA,NA
"139","CationFifi","RT @musicnewsfact: Destiny's Child officially makes history as they are now the FIRST girl-group to perform at #Coachella ever since the fe…",4699,0,0,0,NA,NA
"140","CationFifi","RT @Balmain: #BEYCHELLA, @Beyonce &amp; her dancers and musicians wear custom-made #Balmain looks at #Coachella. 
#BALMAINARMY https://t.co/GxF…",2749,0,0,0,NA,NA
"141","CAzsil","RT @Yonce_Hub: Oh yes <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #Beychella https://t.co/g94j2F1cpL",27,0,0,0,-87.6660217,41.8959662
"142","CAzsil","RT @musicnewsfact: Beyoncé reacts to the acclaim #Beychella received: “I guess we did our job.” https://t.co/ljvSrgLNwM",181,0,1,1,-87.6660217,41.8959662
"143","cbo3nga","RT @Beybroadz: She better do some of this extra shit for tonight #Beychella https://t.co/sxyfeLUy4D",54,0,0,0,22.937506,-30.559482
"144","Ceebeelah","RT @mothabey: “wait, is that bubbalicious gum?”
“no”
“nile later’s?”
“yeah, you want one?”
“yes”
ICONIC!!!! LEGENDARY!!!! ALL OF THE ABOVE!…",33202,0,1,1,NA,NA
"145","CFBGPod","RT @allyssacapri: https://t.co/yOBVVcRBSj

I wrote a little diddy on Beychella.
#Beyonce #beychella #blackboyjoy #carefreeblackgirls #Black…",2,0,0,0,-84.3640829,33.7589188
"146","ChareeWilliams7","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",47,0,0,0,-91.8992837,30.2735323
"147","Cheeyeezzy_","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,-78.6568942,37.4315734
"148","chicanahes","RT @Ioveonthebrain: RIH IS OUT HERE FRONT ROW AT BEYONCE GETTING HER LIFE!!!! <U+2764><U+FE0F>

#Beychella #coachella https://t.co/BkeYu3EaMX",9978,0,0,0,-117.435048,34.0922335
"149","chika_jones","RT @OhTimehin: “Ladies! Are we smart? Are we strong? Have we had enough?!” - Beyoncé Giselle Knowles-Carter at #Beychella. 

#NoMore #Times…",15,0,3,3,-94.6105793,39.0599776
"150","chinaxuma","RT @chinaxuma: This Is A BOP <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> !!! @chinamcclain @SierraMcClain @laurynMcclain @Serayah @YazzTheGreatest @EmpireFOX #kellyrowland #Beyonc…",3,0,0,0,-95.712891,37.09024
"151","chinaxuma","RT @chinaxuma: This Is A BOP <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> !!! @chinamcclain @SierraMcClain @laurynMcclain @Serayah @YazzTheGreatest @EmpireFOX #kellyrowland #Beyonc…",3,0,0,0,-95.712891,37.09024
"152","chinaxuma","This Is A BOP <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> !!! @chinamcclain @SierraMcClain @laurynMcclain @Serayah @YazzTheGreatest @EmpireFOX… https://t.co/sMdsjKBF16",3,4,0,0,-95.712891,37.09024
"153","chinaxuma","This Is A BOP <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> !!! @chinamcclain @SierraMcClain @laurynMcclain @Serayah @YazzTheGreatest @EmpireFOX… https://t.co/sMdsjKBF16",3,4,0,0,-95.712891,37.09024
"154","choosing2grow","RT @theWSOAshow: <ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B0><U+009D>

#Repost @iamcreesummer
···
#fbf  This <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> by @_icomplexity  Gilbert Hall and Beyoncé #Hillman #beychella #hbcu #adiffer…",11,0,0,0,-88.4494975,43.7767385
"155","ChrisPiano96","<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> The queen of rap slayin' with queen Bey <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>
@Beyonce dancing to #ChunLi by @NICKIMINAJ (my edit)
#Beychella <ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B1><U+0091> https://t.co/RO4xbf3rXA",0,1,0,0,NA,NA
"156","chrissynoteigen","RT @allisona15: Waking up this morning and just watching ALL the #Beychella clips like https://t.co/Wx0BuH5rNq",4347,0,1,1,-81.1831513,34.0859829
"157","christinadejene","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,-76.2858726,36.8507689
"158","chuuyaks","RT @MrJeromeTrammel: So am I the only one who noticed when @Beyonce went to change outfits she changed her damn nail polish? We don’t deser…",19076,0,-1,1,-151.2466043,60.5195387
"159","cla310212","@Ace78 I was lucky to catch it when it was on. After missing #beychella and searching all over the place for the fu… https://t.co/VA3XN02kBO",0,1,1,1,-118.2436849,34.0522342
"160","ClarindaWoodbu","RT @ctrlbrian: A DESTINY’S CHILD REUNION MEDLEY WE DESERVED. #BEYCHELLA https://t.co/qqOsXaB6FG",93043,0,0,0,NA,NA
"161","clayslow","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,-51.2176584,-30.0346471
"162","cloud_celebrity","https://t.co/wy4xb33EH5 https://t.co/ZJA5YGQWza Adele Mood 2 #Beychella https://t.co/nO1BTFJHXz",0,0,0,0,NA,NA
"163","cobrawb_","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"164","conovaan","RT @beyonceaccessbr: Hold Up/Countdown!
#Coachella #Beychella https://t.co/lWuYuNZNBZ",29,0,0,0,28.2292712,-25.7478676
"165","Cozinequinn","RT @KingJerod_: Ok so for everyone who's saying I should upload a video without the baby crying here it is <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Beychella #EverybodyMad #Beyo…",28,0,0,0,-74.0059728,40.7127753
"166","crankysolicitor","RT @BeyLegion: New #Beychella items now available!

Shop: https://t.co/w2qn6qxDA8 https://t.co/X2lMYFLblv",252,0,0,0,NA,NA
"167","cravee_mylaa","RT @mothabey: “wait, is that bubbalicious gum?”
“no”
“nile later’s?”
“yeah, you want one?”
“yes”
ICONIC!!!! LEGENDARY!!!! ALL OF THE ABOVE!…",33202,0,1,1,NA,NA
"168","CruellaDickVil","RT @xStaciox: So I did a thing today #Beychella #Coachella https://t.co/LKOYt1o3Ki",37,0,0,0,NA,NA
"169","cuddleults","RT @imbriyonce: If you thought I was about to sit here, learn choreo &amp; dance like I’m one of Beyoncé's backup dancer... YOU’RE ABSOLUTELY R…",97049,0,1,1,NA,NA
"170","cuddleults","RT @CelesseNTheCity: Beyoncé really got the smoothest Milly Rock I’ve ever seen. This ain’t up for debate! #Beychella https://t.co/Sh8w1vwA…",330,0,1,1,NA,NA
"171","Cxrlittx","RT @TheKalenAllen: I am happy to officially announce that I am pledging Bey Delta Kappa my senior year of school! I would like to thank my…",442,0,3,3,-95.712891,37.09024
"172","d_is_4_dammy","Since #Coachella18 oops I mean #Beychella my sole goal in life has been to own a yellow hoodie. Guess what I did? .… https://t.co/6iupUTbfbe",0,0,0,0,-83.9541534,34.0367898
"173","dangerouslybey2","RT @AStateOfMusic_: @Beyonce 
Guys please help me, I the posted the videos for the BeyHive. Please retweet and help me save my channel. #Be…",4,0,0,0,NA,NA
"174","dani_outloud","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",47,0,0,0,-84.2807329,30.4382559
"175","darianafame","RT @BeyLegion: Beyoncé's reaction to the acclaim #Beychella has received. <ed><U+00A0><U+00BD><ed><U+00B2><U+0097>

https://t.co/M2sdOVS1dA https://t.co/XjbelOTNh8",652,0,1,1,-97.6362999,35.5272444
"176","darynossaurus","RT @MellyMel320: Yall can't tell me that transition into the swag surf wasn't dope! #beyonce #beychella https://t.co/zAPwGzHJ5a",5439,0,-1,1,-118.2099515,34.0186261
"177","DaVapeQueen","RT @MrJeromeTrammel: So am I the only one who noticed when @Beyonce went to change outfits she changed her damn nail polish? We don’t deser…",19076,0,-1,1,-95.6961252,38.8846776
"178","Davidtyg","RT @Saidamar: I<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>COULD<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>NOT<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>MISS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>THIS<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>ONE #BEYCHELLA #Coachella https://t.co/sSdffcqSz5",21415,0,0,0,NA,NA
"179","dehsrehtom","RT @kahrazyinlove: After being harassed by my lovely supporters lol, The final and official mix of 'Everybody Mad' with the horns, edited a…",634,0,-1,1,NA,NA
"180","deja_mw","RT @BeyLegion: Beyoncé's choir and BGVs singing ""Party"" before hitting the stage at #Coachella<ed><U+00A0><U+00BC><ed><U+00BE><U+0089> #Beychella #Round2 https://t.co/ltdMUQTFR7",15914,0,0,0,NA,NA
"181","delanis_","RT @africanarchives: Beyonce's ""Love Drought"" video  is about the ""Igbo Landing"" story - An act of mass resistance against slavery.  A grou…",3271,0,-1,1,-78.6568942,37.4315734
"182","DiamondDominque","RT @kahrazyinlove: After being harassed by my lovely supporters lol, The final and official mix of 'Everybody Mad' with the horns, edited a…",634,0,-1,1,-95.3698028,29.7604267
"183","dimala_lihle","RT @Yonce_Hub: Oh yes <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #Beychella https://t.co/g94j2F1cpL",27,0,0,0,27.3851496,-26.4011578
"184","dimala_lihle","RT @ayotrey: #Beychella as I promised<ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> #ErrrbodyMAD https://t.co/SGELiRVTm6",58,0,0,0,27.3851496,-26.4011578
"185","DonataBonis","RT @oluwablk: Beyoncé Giselle of the House Knowles-Carter, First of Her Name, the Unmatched, Destroyer of Snatched Wigs, Lady of the Third…",21586,0,0,0,NA,NA
"186","doniiaaa_","RT @_alexisMAURICE: NEVER FORGET! #beyonce #coachella #beychella #beyhive https://t.co/eZciBewWrg",25,0,0,0,NA,NA
"187","DontBeAScunt","y’all was going stupid for #Beychella for hours but 15 minutes of Lebron is too much <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0,0,-1,1,-81.6218157,28.4111209
"188","DraeSaunches","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,NA,NA
"189","Dreas_Logic","O.T. Genasis “Everybody Mad” with the #Beychella horns is my mood for the entire summer.",0,0,-1,1,-95.3698028,29.7604267
"190","drikalovesramos","RT @XtianEmiliano: What drag queen does Beyoncé have on her team that gave her clip on nails to achieve this nail color change ? Was Shange…",49,0,-1,1,NA,NA
"191","DuncanWere","RT @AntonyNgureG: Take your business to the next level,  for as low as Ksh 10 get a branded eco friendly bag. 0733292116 https://t.co/AJstT…",3,0,1,1,36.8219462,-1.2920659
"192","dxjonnny","RT @MatthewACherry: Been two weeks now man. Where is the official remix with the #Beychella horns and the Yerrrr at? https://t.co/OdnypLCr2n",47,0,0,0,-97.4254815,35.6718291
"193","EaGrem","I liked a @YouTube video https://t.co/sM0tOJpnhY #Beychella trending on social media",0,0,1,1,12.56738,41.87194
"194","ecnoyaj","RT @BleuuCarly: GET IN FORMATION <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BD><ed><U+00B1><U+0091>#Beychella #beyonce #beyoncecoachelle #beyonceconcert #ontheruntour #beychellachallenge #beychella2018…",52,0,0,0,-82.3157094,39.8487918
"195","Edgothboy","RT @OhTimehin: “Ladies! Are we smart? Are we strong? Have we had enough?!” - Beyoncé Giselle Knowles-Carter at #Beychella. 

#NoMore #Times…",15,0,3,3,NA,NA
"196","elainebabey","RT @imbriyonce: If you thought I was about to sit here, learn choreo &amp; dance like I’m one of Beyoncé's backup dancer... YOU’RE ABSOLUTELY R…",97049,0,1,1,-3.435973,55.378051
"197","Elcabronreynos1","RT @DeltaGoodrem: Iconic!! How incredible was our girl @KELLYROWLAND at #coachella  <U+2728><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> #DestinysChild #Beychella was everything and more!…",73,0,1,1,NA,NA
"198","elijahhh_","RT @TheKalenAllen: I am happy to officially announce that I am pledging Bey Delta Kappa my senior year of school! I would like to thank my…",442,0,3,3,-87.6297982,41.8781136
"199","EllanaMare","RT @KhadiDon: Where is Beyoncé #Beychella https://t.co/2abpMLb5A2",2661,0,0,0,-71.3565439,41.9695516
"200","elyqfans","Smile! <U+2764><U+FE0F> #elysandraquiñones #cochella #beychella https://t.co/DpEzmcTgWM",0,0,1,1,NA,NA
"201","elyqfans","Great smile to start this rainy Monday <ed><U+00A0><U+00BC><ed><U+00BC><U+00A7><U+FE0F> <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> #elysandraquiñones #cochella #beychella #monday https://t.co/Gh6n7JKon8",0,1,2,2,NA,NA
